Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
101601.2,SetA, 20 ,56197.320,56197.320,0.109,  3.202,  0.000,  3.921,   3 , 14 , 1 , 0 ," $3.50 now","$10 in 90 days"
101601.2,SetA, 21 ,56201.630,56201.630,0.108,  0.000,  3.296,  4.046,   2 , 6 , 2 , 0 ,"$10 in 30 days"," $7.50 now"
101601.2,SetA, 22 ,56206.070,56206.070,0.062,  0.000,  2.953,  3.749,   1 , 2 , 2 , 0 ,"$10 in 7 days"," $9.50 now"
101601.2,SetA, 23 ,56210.210,56210.210,-0.001,  0.000,  3.624,  4.312,   2 , 4 , 2 , 0 ,"$10 in 30 days"," $8.50 now"
101601.2,SetA, 24 ,56214.910,56214.910,-0.001,  4.140,  0.000,  6.015,   4 , 16 , 1 , 0 ," $2.50 now","$10 in 180 days"
101601.2,SetA, 25 ,56221.320,56221.320,0.000,  4.093,  0.000,  5.000,   1 , 14 , 1 , 0 ," $3.50 now","$10 in 7 days"
101601.2,SetA, 26 ,56226.710,56226.710,0.109,  5.656,  0.000,  6.531,   2 , 12 , 1 , 0 ," $4.50 now","$10 in 30 days"
101601.2,SetA, 27 ,56233.630,56233.630,-0.001,  2.124,  0.000,  3.734,   4 , 19 , 1 , 0 ," $1.00 now","$10 in 180 days"
101601.2,SetA, 28 ,56237.760,56237.760,-0.001,  0.000,  1.749,  2.999,   4 , 11 , 2 , 0 ,"$10 in 180 days"," $5.00 now"
101601.2,SetA, 29 ,56241.150,56241.150,0.000,  0.000,  2.594,  3.344,   3 , 3 , 2 , 0 ,"$10 in 90 days"," $9.00 now"
101601.2,SetA, 30 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 16 , 0 , 0 ," $2.50 now","$10 in 365 days"
101601.2,SetA, 31 ,56244.880,56244.880,0.109,  0.000,  4.531,  5.343,   4 , 20 , 2 , 0 ," $0.50 now","$10 in 180 days"
101601.2,SetA, 32 ,56250.620,56250.620,0.000,  4.422,  0.000,  5.266,   3 , 15 , 1 , 0 ," $3.00 now","$10 in 90 days"
101601.2,SetA, 33 ,56256.270,56256.270,0.000,  2.703,  0.000,  3.328,   2 , 13 , 1 , 0 ," $4.00 now","$10 in 30 days"
101601.2,SetA, 34 ,56259.990,56259.990,0.000,  0.000,  3.422,  4.234,   4 , 3 , 2 , 0 ,"$10 in 180 days"," $9.00 now"
101601.2,SetA, 35 ,56264.620,56264.620,0.000,  6.000,  3.578,  7.094,   0 , 2 , 1 , 0 ,"$10 now"," $9.50 now"
101601.2,SetA, 36 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 15 , 0 , 0 ," $3.00 now","$10 in 365 days"
101601.2,SetA, 37 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 4 , 0 , 0 ,"$10 now"," $8.50 now"
101601.2,SetA, 38 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 1 , 0 , 0 ,"$10 now"," $10.00 now"
101601.2,SetA, 39 ,56272.100,56272.100,0.109,  6.625,  0.000,  8.062,   3 , 17 , 1 , 0 ," $2.00 now","$10 in 90 days"
101601.2,SetA, 40 ,56280.550,56280.550,0.109,  0.000,  3.047,  3.828,   4 , 4 , 2 , 0 ,"$10 in 180 days"," $8.50 now"
101601.2,SetA, 41 ,56284.770,56284.770,0.001,  3.501,  0.000,  4.391,   1 , 13 , 1 , 0 ," $4.00 now","$10 in 7 days"
101601.2,SetA, 42 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 3 , 0 , 0 ,"$10 in 365 days"," $9.00 now"
101601.2,SetA, 43 ,56289.550,56289.550,0.000,  3.015,  4.328,  5.000,   0 , 0 , 2 , 0 ,"$10 now"," $10.50 now"
101601.2,SetA, 44 ,56294.950,56294.950,0.110,  0.000,  4.344,  5.204,   3 , 0 , 2 , 0 ,"$10 in 90 days"," $10.50 now"
101601.2,SetA, 45 ,56300.540,56300.540,0.000,  2.594,  0.000,  3.282,   4 , 18 , 1 , 0 ," $1.50 now","$10 in 180 days"
101601.2,SetA, 46 ,56304.210,56304.210,0.000,  3.438,  0.000,  4.407,   1 , 22 , 1 , 0 ,"$10 in 7 days"," $0.00 now"
101601.2,SetA, 47 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 7 , 0 , 0 ," $7.00 now","$10 in 365 days"
101601.2,SetA, 48 ,56309.010,56309.010,0.078,  3.844,  0.000,  4.500,   2 , 18 , 1 , 0 ," $1.50 now","$10 in 30 days"
101601.2,SetA, 49 ,56313.900,56313.900,0.110,  5.501,  0.000,  6.329,   4 , 14 , 1 , 0 ," $3.50 now","$10 in 180 days"
101601.2,SetA, 50 ,56320.620,56320.620,0.001,  1.610,  0.000,  2.313,   4 , 5 , 1 , 0 ," $8.00 now","$10 in 180 days"
101601.2,SetA, 51 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 5 , 0 , 0 ," $8.00 now","$10 in 365 days"
101601.2,SetA, 52 ,56323.320,56323.320,0.001,  3.048,  0.000,  3.720,   3 , 22 , 1 , 0 ,"$10 in 90 days"," $0.00 now"
101601.2,SetA, 53 ,56327.430,56327.430,0.000,  2.344,  0.000,  3.032,   3 , 13 , 1 , 0 ," $4.00 now","$10 in 90 days"
101601.2,SetA, 54 ,56330.850,56330.850,0.000,  2.922,  0.000,  3.407,   1 , 12 , 1 , 0 ," $4.50 now","$10 in 7 days"
101601.2,SetA, 55 ,56334.650,56334.650,0.001,  0.000,  3.126,  3.720,   4 , 1 , 2 , 0 ,"$10 in 180 days"," $10.00 now"
101601.2,SetA, 56 ,56338.760,56338.760,0.094,  0.000,  3.079,  3.797,   1 , 4 , 2 , 0 ,"$10 in 7 days"," $8.50 now"
101601.2,SetA, 57 ,56342.950,56342.950,0.001,  2.814,  0.000,  3.407,   2 , 7 , 1 , 0 ," $7.00 now","$10 in 30 days"
101601.2,SetA, 58 ,56346.740,56346.740,0.001,  3.407,  0.000,  4.048,   2 , 15 , 1 , 0 ," $3.00 now","$10 in 30 days"
101601.2,SetA, 59 ,56351.180,56351.180,0.079,  0.000,  2.704,  3.298,   1 , 11 , 2 , 0 ,"$10 in 7 days"," $5.00 now"
101601.2,SetA, 60 ,56354.870,56354.870,0.001,  0.000,  2.454,  3.048,   2 , 11 , 2 , 0 ,"$10 in 30 days"," $5.00 now"
101601.2,SetA, 61 ,56358.300,56358.300,0.001,  2.766,  0.000,  3.469,   4 , 15 , 1 , 0 ," $3.00 now","$10 in 180 days"
101601.2,SetA, 62 ,56362.160,56362.160,0.001,  0.000,  2.532,  3.079,   4 , 9 , 2 , 0 ,"$10 in 180 days"," $6.00 now"
101601.2,SetA, 63 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 11 , 0 , 0 ,"$10 now"," $5.00 now"
101601.2,SetA, 64 ,56365.630,56365.630,0.001,  2.782,  0.000,  3.423,   2 , 5 , 1 , 0 ," $8.00 now","$10 in 30 days"
101601.2,SetA, 65 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 20 , 0 , 0 ," $0.50 now","$10 now"
101601.2,SetA, 66 ,56369.450,56369.450,0.001,  2.626,  0.000,  3.830,   3 , 12 , 1 , 0 ," $4.50 now","$10 in 90 days"
101601.2,SetA, 67 ,56373.660,56373.660,0.001,  0.000,  3.158,  4.329,   1 , 9 , 2 , 0 ,"$10 in 7 days"," $6.00 now"
101601.2,SetA, 68 ,56378.380,56378.380,0.001,  5.079,  0.000,  5.579,   1 , 18 , 1 , 0 ," $1.50 now","$10 in 7 days"
101601.2,SetA, 69 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 2 , 0 , 0 ,"$10 in 365 days"," $9.50 now"
101601.2,SetA, 70 ,56384.350,56384.350,0.001,  2.282,  0.000,  7.407,   2 , 19 , 1 , 0 ," $1.00 now","$10 in 30 days"
101601.2,SetA, 71 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 11 , 0 , 0 ,"$10 in 365 days"," $5.00 now"
101601.2,SetA, 72 ,56392.150,56392.150,0.002,  0.000,  1.518,  2.236,   3 , 4 , 2 , 0 ,"$10 in 90 days"," $8.50 now"
101601.2,SetA, 73 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 22 , 0 , 0 ,"$10 in 365 days"," $0.00 now"
101601.2,SetA, 74 ,56394.770,56394.770,0.002,  2.439,  0.000,  3.174,   3 , 8 , 1 , 0 ," $6.50 now","$10 in 90 days"
101601.2,SetA, 75 ,56398.340,56398.340,0.001,  2.251,  0.000,  2.814,   3 , 18 , 1 , 0 ," $1.50 now","$10 in 90 days"
101601.2,SetA, 76 ,56401.540,56401.540,0.002,  2.033,  0.000,  2.674,   1 , 7 , 1 , 0 ," $7.00 now","$10 in 7 days"
101601.2,SetA, 77 ,56404.600,56404.600,0.017,  0.000,  3.829,  4.470,   4 , 2 , 2 , 0 ,"$10 in 180 days"," $9.50 now"
101601.2,SetA, 78 ,56409.460,56409.460,0.013,  0.000,  2.591,  3.404,   3 , 6 , 2 , 0 ,"$10 in 90 days"," $7.50 now"
101601.2,SetA, 79 ,56413.260,56413.260,-0.002,  2.763,  0.000,  3.419,   2 , 17 , 1 , 0 ," $2.00 now","$10 in 30 days"
101601.2,SetA, 80 ,56417.070,56417.070,0.002,  0.000,  4.252,  4.908,   1 , 20 , 2 , 0 ," $0.50 now","$10 in 7 days"
101601.2,SetA, 81 ,56422.370,56422.370,0.018,  4.986,  0.000,  5.955,   3 , 5 , 1 , 0 ," $8.00 now","$10 in 90 days"
101601.2,SetA, 82 ,56428.710,56428.710,-0.002,  2.717,  0.000,  3.732,   4 , 12 , 1 , 0 ," $4.50 now","$10 in 180 days"
101601.2,SetA, 83 ,56432.840,56432.840,-0.002,  2.154,  0.000,  2.748,   3 , 7 , 1 , 0 ," $7.00 now","$10 in 90 days"
101601.2,SetA, 84 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 4 , 0 , 0 ,"$10 in 365 days"," $8.50 now"
101601.2,SetA, 85 ,56435.980,56435.980,-0.001,  3.249,  0.000,  3.999,   4 , 10 , 1 , 0 ," $5.50 now","$10 in 180 days"
101601.2,SetA, 86 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 13 , 0 , 0 ," $4.00 now","$10 in 365 days"
101601.2,SetA, 87 ,56440.370,56440.370,0.049,  0.000,  2.799,  3.534,   4 , 0 , 2 , 0 ,"$10 in 180 days"," $10.50 now"
101601.2,SetA, 88 ,56444.290,56444.290,0.002,  0.000,  4.783,  5.721,   1 , 1 , 2 , 0 ,"$10 in 7 days"," $10.00 now"
101601.2,SetA, 89 ,56450.400,56450.400,-0.001,  2.624,  0.000,  3.499,   2 , 10 , 1 , 0 ," $5.50 now","$10 in 30 days"
101601.2,SetA, 90 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 1 , 0 , 0 ,"$10 in 365 days"," $10.00 now"
101601.2,SetA, 91 ,56454.290,56454.290,0.002,  0.000,  4.018,  5.174,   3 , 20 , 2 , 0 ," $0.50 now","$10 in 90 days"
101601.2,SetA, 92 ,56459.860,56459.860,-0.001,  2.327,  0.000,  2.921,   4 , 8 , 1 , 0 ," $6.50 now","$10 in 180 days"
101601.2,SetA, 93 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   2 , 21 , 0 , 0 ," $0.25 now","$10 in 30 days"
101601.2,SetA, 94 ,56463.160,56463.160,0.112,  0.000,  3.127,  3.940,   1 , 0 , 2 , 0 ,"$10 in 7 days"," $10.50 now"
101601.2,SetA, 95 ,56467.500,56467.500,-0.001,  3.764,  0.000,  4.452,   1 , 8 , 1 , 0 ," $6.50 now","$10 in 7 days"
101601.2,SetA, 96 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 6 , 0 , 0 ,"$10 in 365 days"," $7.50 now"
101601.2,SetA, 97 ,56472.340,56472.340,-0.002,  2.280,  0.000,  2.842,   2 , 14 , 1 , 0 ," $3.50 now","$10 in 30 days"
101601.2,SetA, 98 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 18 , 0 , 0 ," $1.50 now","$10 now"
101601.2,SetA, 99 ,56475.570,56475.570,0.108,  2.139,  0.000,  3.046,   1 , 16 , 1 , 0 ," $2.50 now","$10 in 7 days"
101601.2,SetA, 100 ,56479.010,56479.010,-0.002,  0.000,  2.748,  3.577,   3 , 1 , 2 , 0 ,"$10 in 90 days"," $10.00 now"
101601.2,SetA, 101 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 19 , 0 , 0 ," $1.00 now","$10 now"
101601.2,SetA, 102 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 17 , 0 , 0 ," $2.00 now","$10 now"
101601.2,SetA, 103 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 21 , 0 , 0 ," $0.25 now","$10 in 365 days"
101601.2,SetA, 104 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 0 , 0 , 0 ,"$10 in 365 days"," $10.50 now"
101601.2,SetA, 105 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 13 , 0 , 0 ," $4.00 now","$10 now"
101601.2,SetA, 106 ,56482.980,56482.980,-0.001,  2.734,  0.000,  3.421,   1 , 10 , 1 , 0 ," $5.50 now","$10 in 7 days"
101601.2,SetA, 107 ,56486.790,56486.790,-0.001,  2.139,  0.000,  2.936,   3 , 19 , 1 , 0 ," $1.00 now","$10 in 90 days"
101601.2,SetA, 108 ,56490.120,56490.120,-0.001,  0.000,  3.343,  4.155,   4 , 6 , 2 , 0 ,"$10 in 180 days"," $7.50 now"
101601.2,SetA, 109 ,56494.670,56494.670,-0.001,  3.218,  0.000,  4.077,   3 , 10 , 1 , 0 ," $5.50 now","$10 in 90 days"
101601.2,SetA, 110 ,56499.140,56499.140,-0.001,  0.000,  2.905,  3.780,   2 , 2 , 2 , 0 ,"$10 in 30 days"," $9.50 now"
101601.2,SetA, 111 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   3 , 21 , 0 , 0 ," $0.25 now","$10 in 90 days"
101601.2,SetA, 112 ,56503.310,56503.310,-0.001,  3.280,  0.000,  4.905,   2 , 22 , 1 , 0 ,"$10 in 30 days"," $0.00 now"
101601.2,SetA, 113 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 16 , 0 , 0 ," $2.50 now","$10 now"
101601.2,SetA, 114 ,56508.610,56508.610,0.015,  0.000,  4.265,  5.171,   2 , 9 , 2 , 0 ,"$10 in 30 days"," $6.00 now"
101601.2,SetA, 115 ,56514.170,56514.170,0.093,  0.000,  2.202,  2.812,   1 , 6 , 2 , 0 ,"$10 in 7 days"," $7.50 now"
101601.2,SetA, 116 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 19 , 0 , 0 ," $1.00 now","$10 in 365 days"
101601.2,SetA, 117 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 14 , 0 , 0 ," $3.50 now","$10 now"
101601.2,SetA, 118 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 9 , 0 , 0 ,"$10 in 365 days"," $6.00 now"
101601.2,SetA, 119 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   1 , 21 , 0 , 0 ," $0.25 now","$10 in 7 days"
101601.2,SetA, 120 ,56517.370,56517.370,-0.001,  0.000,  2.171,  3.124,   2 , 0 , 2 , 0 ,"$10 in 30 days"," $10.50 now"
101601.2,SetA, 121 ,56520.890,56520.890,-0.001,  0.000,  4.577,  6.749,   2 , 1 , 2 , 0 ,"$10 in 30 days"," $10.00 now"
101601.2,SetA, 122 ,56528.030,56528.030,0.109,  3.578,  0.000,  4.843,   4 , 17 , 1 , 0 ," $2.00 now","$10 in 180 days"
101601.2,SetA, 123 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 15 , 0 , 0 ," $3.00 now","$10 now"
101601.2,SetA, 124 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 12 , 0 , 0 ," $4.50 now","$10 now"
101601.2,SetA, 125 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 8 , 0 , 0 ," $6.50 now","$10 now"
101601.2,SetA, 126 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 21 , 0 , 0 ," $0.25 now","$10 now"
101601.2,SetA, 127 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   4 , 21 , 0 , 0 ," $0.25 now","$10 in 180 days"
101601.2,SetA, 128 ,56533.260,56533.260,-0.001,  1.858,  0.000,  2.905,   3 , 16 , 1 , 0 ," $2.50 now","$10 in 90 days"
101601.2,SetA, 129 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 8 , 0 , 0 ," $6.50 now","$10 in 365 days"
101601.2,SetA, 130 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 5 , 0 , 0 ," $8.00 now","$10 now"
101601.2,SetA, 131 ,56536.560,56536.560,-0.001,  1.999,  0.000,  2.718,   1 , 15 , 1 , 0 ," $3.00 now","$10 in 7 days"
101601.2,SetA, 132 ,56539.670,56539.670,-0.001,  1.718,  0.000,  2.656,   2 , 8 , 1 , 0 ," $6.50 now","$10 in 30 days"
101601.2,SetA, 133 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 18 , 0 , 0 ," $1.50 now","$10 in 365 days"
101601.2,SetA, 134 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 17 , 0 , 0 ," $2.00 now","$10 in 365 days"
101601.2,SetA, 135 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 10 , 0 , 0 ," $5.50 now","$10 now"
101601.2,SetA, 136 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 7 , 0 , 0 ," $7.00 now","$10 now"
101601.2,SetA, 137 ,56542.710,56542.710,-0.001,  0.000,  3.437,  4.031,   3 , 9 , 2 , 0 ,"$10 in 90 days"," $6.00 now"
101601.2,SetA, 138 ,56547.140,56547.140,-0.001,  0.000,  2.234,  2.874,   1 , 3 , 2 , 0 ,"$10 in 7 days"," $9.00 now"
