Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
11087,SetA, 14 ,53234.860,53234.860,0.103,  0.000,  3.292,  6.376,   2 , 9 , 2 , 0 ,"$10 in 30 days"," $6.00 now"
11087,SetA, 15 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 4 , 0 , 0 ," $8.50 now","$10 in 365 days"
11087,SetA, 16 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   4 , 21 , 0 , 0 ," $0.25 now","$10 in 180 days"
11087,SetA, 17 ,53241.610,53241.610,0.103,  4.324,  0.000,  6.095,   2 , 4 , 1 , 0 ," $8.50 now","$10 in 30 days"
11087,SetA, 18 ,53248.070,53248.070,-0.001,  0.000,  1.756,  3.261,   0 , 3 , 2 , 0 ,"$10 now"," $9.00 now"
11087,SetA, 19 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 19 , 0 , 0 ,"$10 in 365 days"," $1.00 now"
11087,SetA, 20 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 15 , 0 , 0 ,"$10 now"," $3.00 now"
11087,SetA, 21 ,53251.700,53251.700,0.105,  0.000,  6.083,  7.160,   3 , 9 , 2 , 0 ,"$10 in 90 days"," $6.00 now"
11087,SetA, 22 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   3 , 21 , 0 , 0 ," $0.25 now","$10 in 90 days"
11087,SetA, 23 ,53259.230,53259.230,0.060,  2.141,  0.000,  3.189,   4 , 13 , 1 , 0 ," $4.00 now","$10 in 180 days"
11087,SetA, 24 ,53262.790,53262.790,0.089,  1.786,  0.000,  2.701,   3 , 17 , 1 , 0 ," $2.00 now","$10 in 90 days"
11087,SetA, 25 ,53265.860,53265.860,0.104,  0.000,  2.760,  5.476,   4 , 15 , 2 , 0 ,"$10 in 180 days"," $3.00 now"
11087,SetA, 26 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 22 , 0 , 0 ," $0.00 now","$10 in 365 days"
11087,SetA, 27 ,53271.700,53271.700,0.105,  1.610,  0.000,  2.717,   3 , 6 , 1 , 0 ," $7.50 now","$10 in 90 days"
11087,SetA, 28 ,53274.790,53274.790,0.103,  1.889,  0.000,  2.864,   1 , 5 , 1 , 0 ," $8.00 now","$10 in 7 days"
11087,SetA, 29 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 16 , 0 , 0 ,"$10 now"," $2.50 now"
11087,SetA, 30 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 20 , 0 , 0 ,"$10 now"," $0.50 now"
11087,SetA, 31 ,53278.020,53278.020,0.101,  0.000,  3.097,  4.957,   1 , 16 , 2 , 0 ,"$10 in 7 days"," $2.50 now"
11087,SetA, 32 ,53283.350,53283.350,0.101,  2.743,  0.000,  4.647,   1 , 10 , 1 , 0 ," $5.50 now","$10 in 7 days"
11087,SetA, 33 ,53288.360,53288.360,0.105,  2.835,  0.000,  4.208,   4 , 10 , 1 , 0 ," $5.50 now","$10 in 180 days"
11087,SetA, 34 ,53292.940,53292.940,0.102,  2.877,  0.000,  3.881,   4 , 17 , 1 , 0 ," $2.00 now","$10 in 180 days"
11087,SetA, 35 ,53297.190,53297.190,0.000,  1.077,  0.000,  2.421,   3 , 5 , 1 , 0 ," $8.00 now","$10 in 90 days"
11087,SetA, 36 ,53299.980,53299.980,0.001,  0.000,  4.488,  6.259,   4 , 0 , 2 , 0 ,"$10 in 180 days"," $10.50 now"
11087,SetA, 37 ,53306.610,53306.610,0.102,  1.490,  3.025,  5.135,   2 , 3 , 2 , 0 ,"$10 in 30 days"," $9.00 now"
11087,SetA, 38 ,53312.110,53312.110,0.104,  1.727,  0.000,  2.628,   2 , 7 , 1 , 0 ," $7.00 now","$10 in 30 days"
11087,SetA, 39 ,53315.110,53315.110,0.001,  1.669,  0.000,  3.159,   4 , 7 , 1 , 0 ," $7.00 now","$10 in 180 days"
11087,SetA, 40 ,53318.640,53318.640,0.015,  2.761,  0.000,  4.340,   1 , 8 , 1 , 0 ," $6.50 now","$10 in 7 days"
11087,SetA, 41 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 17 , 0 , 0 ," $2.00 now","$10 in 365 days"
11087,SetA, 42 ,53323.350,53323.350,-0.002,  0.000,  6.802,  10.479,   2 , 22 , 2 , 0 ," $0.00 now","$10 in 30 days"
11087,SetA, 43 ,53334.210,53334.210,0.015,  3.567,  0.000,  5.359,   4 , 6 , 1 , 0 ," $7.50 now","$10 in 180 days"
11087,SetA, 44 ,53339.950,53339.950,0.046,  0.000,  2.772,  3.767,   1 , 15 , 2 , 0 ,"$10 in 7 days"," $3.00 now"
11087,SetA, 45 ,53344.100,53344.100,0.108,  1.302,  0.000,  3.201,   3 , 10 , 1 , 0 ," $5.50 now","$10 in 90 days"
11087,SetA, 46 ,53347.690,53347.690,0.106,  0.000,  2.128,  4.547,   3 , 14 , 2 , 0 ,"$10 in 90 days"," $3.50 now"
11087,SetA, 47 ,53352.620,53352.620,0.107,  2.818,  0.000,  4.196,   2 , 11 , 1 , 0 ," $5.00 now","$10 in 30 days"
11087,SetA, 48 ,53357.200,53357.200,0.108,  3.584,  0.000,  5.468,   3 , 1 , 1 , 0 ," $10.00 now","$10 in 90 days"
11087,SetA, 49 ,53363.050,53363.050,-0.001,  1.591,  0.000,  3.368,   2 , 1 , 1 , 0 ," $10.00 now","$10 in 30 days"
11087,SetA, 50 ,53366.800,53366.800,0.031,  0.000,  2.696,  4.334,   2 , 0 , 2 , 0 ,"$10 in 30 days"," $10.50 now"
11087,SetA, 51 ,53371.520,53371.520,0.105,  2.081,  0.000,  3.107,   2 , 2 , 1 , 0 ," $9.50 now","$10 in 30 days"
11087,SetA, 52 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 21 , 0 , 0 ," $0.25 now","$10 in 365 days"
11087,SetA, 53 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 9 , 0 , 0 ,"$10 now"," $6.00 now"
11087,SetA, 54 ,53375.010,53375.010,0.013,  2.019,  0.000,  4.684,   1 , 1 , 1 , 0 ," $10.00 now","$10 in 7 days"
11087,SetA, 55 ,53380.070,53380.070,0.000,  2.742,  0.000,  4.181,   1 , 22 , 1 , 0 ," $0.00 now","$10 in 7 days"
11087,SetA, 56 ,53384.640,53384.640,0.108,  4.564,  2.466,  10.368,   1 , 17 , 1 , 0 ," $2.00 now","$10 in 7 days"
11087,SetA, 57 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 1 , 0 , 0 ," $10.00 now","$10 in 365 days"
11087,SetA, 58 ,53395.390,53395.390,0.001,  3.646,  0.000,  8.990,   3 , 7 , 1 , 0 ," $7.00 now","$10 in 90 days"
11087,SetA, 59 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 14 , 0 , 0 ,"$10 now"," $3.50 now"
11087,SetA, 60 ,53404.760,53404.760,0.105,  0.000,  0.000,  0.000,   3 , 8 , 0 , 0 ," $6.50 now","$10 in 90 days"
11087,SetA, 61 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ,"$10 now"," $10.50 now"
11087,SetA, 62 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ,"$10 now"," $10.50 now"
11087,SetA, 63 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ,"$10 now"," $10.50 now"
11087,SetA, 64 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ,"$10 now"," $10.50 now"
11087,SetA, 65 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ,"$10 now"," $10.50 now"
11087,SetA, 66 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ,"$10 now"," $10.50 now"
11087,SetA, 67 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ,"$10 now"," $10.50 now"
11087,SetA, 68 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 69 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 70 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 71 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 72 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 73 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 74 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 75 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 76 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 77 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 78 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 79 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 80 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 81 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 82 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 83 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 84 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 85 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 86 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 87 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 88 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 89 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 90 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 91 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 92 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 93 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 94 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 95 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 96 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 97 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 98 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 99 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 100 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 101 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 102 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 103 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 104 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 105 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 106 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 107 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 108 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 109 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 110 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 111 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 112 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 113 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 114 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 115 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 116 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 117 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 118 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 119 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 120 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 121 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 122 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 123 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 124 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 125 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 126 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 127 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 128 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 129 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 130 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 131 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 132 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 133 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 134 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 135 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 136 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 137 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
11087,SetA, 138 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 0 , 0 , 0 ," $10.50 now","$10 now"
