Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
6666,SetA, 98 ,62275.030,160.098,0.112,  0.893,  0.000,  1.456,   2 , 0 , 1 , 0 ," $10.50 now","$10 in 30 days"
6666,SetA, 99 ,62276.870,161.941,0.080,  0.000,  2.252,  2.940,   2 , 11 , 2 , 0 ," $5.00 now","$10 in 30 days"
6666,SetA, 100 ,62280.200,165.270,0.112,  0.924,  0.000,  1.440,   3 , 8 , 1 , 0 ," $6.50 now","$10 in 90 days"
6666,SetA, 101 ,62282.030,167.102,0.108,  0.827,  0.000,  1.374,   1 , 18 , 1 , 0 ,"$10 in 7 days"," $1.50 now"
6666,SetA, 102 ,62283.800,168.867,-0.002,  0.936,  0.000,  1.780,   1 , 14 , 1 , 0 ,"$10 in 7 days"," $3.50 now"
6666,SetA, 103 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   4 , 21 , 0 , 0 ,"$10 in 180 days"," $0.25 now"
6666,SetA, 104 ,62285.970,171.039,0.108,  0.920,  0.000,  1.436,   1 , 20 , 1 , 0 ,"$10 in 7 days"," $0.50 now"
6666,SetA, 105 ,62287.800,172.867,-0.002,  1.655,  0.000,  2.155,   2 , 8 , 1 , 0 ," $6.50 now","$10 in 30 days"
6666,SetA, 106 ,62290.340,175.414,-0.002,  0.858,  0.000,  1.452,   4 , 8 , 1 , 0 ," $6.50 now","$10 in 180 days"
6666,SetA, 107 ,62292.190,177.258,0.109,  0.921,  0.000,  1.374,   2 , 5 , 1 , 0 ," $8.00 now","$10 in 30 days"
6666,SetA, 108 ,62293.950,179.023,0.108,  1.624,  1.186,  2.124,   2 , 9 , 1 , 0 ," $6.00 now","$10 in 30 days"
6666,SetA, 109 ,62296.470,181.539,0.108,  0.000,  0.686,  1.452,   3 , 16 , 2 , 0 ," $2.50 now","$10 in 90 days"
6666,SetA, 110 ,62298.310,183.383,0.031,  0.671,  0.000,  1.171,   2 , 20 , 1 , 0 ,"$10 in 30 days"," $0.50 now"
6666,SetA, 111 ,62299.880,184.945,0.108,  3.062,  2.515,  3.515,   1 , 10 , 1 , 0 ," $5.50 now","$10 in 7 days"
6666,SetA, 112 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 5 , 0 , 0 ," $8.00 now","$10 now"
6666,SetA, 113 ,62303.780,188.852,0.109,  1.406,  0.000,  2.015,   3 , 4 , 1 , 0 ," $8.50 now","$10 in 90 days"
6666,SetA, 114 ,62306.190,191.258,0.109,  1.375,  0.000,  2.000,   1 , 13 , 1 , 0 ,"$10 in 7 days"," $4.00 now"
6666,SetA, 115 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 11 , 0 , 0 ," $5.00 now","$10 now"
6666,SetA, 116 ,62308.580,193.648,0.062,  1.640,  0.937,  2.734,   4 , 10 , 1 , 0 ," $5.50 now","$10 in 180 days"
6666,SetA, 117 ,62311.700,196.773,-0.001,  0.859,  0.000,  1.359,   4 , 14 , 1 , 0 ,"$10 in 180 days"," $3.50 now"
6666,SetA, 118 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 8 , 0 , 0 ," $6.50 now","$10 now"
6666,SetA, 119 ,62313.450,198.523,0.109,  1.515,  0.000,  2.093,   2 , 13 , 1 , 0 ,"$10 in 30 days"," $4.00 now"
6666,SetA, 120 ,62315.940,201.008,0.109,  0.000,  0.969,  1.609,   2 , 2 , 2 , 0 ,"$10 in 30 days"," $9.50 now"
6666,SetA, 121 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   3 , 21 , 0 , 0 ,"$10 in 90 days"," $0.25 now"
6666,SetA, 122 ,62317.940,203.008,0.109,  0.000,  1.375,  2.781,   3 , 11 , 2 , 0 ," $5.00 now","$10 in 90 days"
6666,SetA, 123 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 7 , 0 , 0 ," $7.00 now","$10 now"
6666,SetA, 124 ,62321.110,206.180,0.109,  0.000,  1.328,  1.844,   2 , 16 , 2 , 0 ," $2.50 now","$10 in 30 days"
6666,SetA, 125 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 19 , 0 , 0 ," $1.00 now","$10 now"
6666,SetA, 126 ,62323.340,208.414,0.031,  0.734,  0.000,  1.656,   3 , 20 , 1 , 0 ,"$10 in 90 days"," $0.50 now"
6666,SetA, 127 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 10 , 0 , 0 ," $5.50 now","$10 now"
6666,SetA, 128 ,62325.390,210.461,-0.001,  1.203,  0.000,  2.703,   1 , 12 , 1 , 0 ,"$10 in 7 days"," $4.50 now"
6666,SetA, 129 ,62328.480,213.555,0.110,  0.000,  4.641,  5.188,   4 , 6 , 2 , 0 ,"$10 in 180 days"," $7.50 now"
6666,SetA, 130 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 12 , 0 , 0 ,"$10 in 365 days"," $4.50 now"
6666,SetA, 131 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 1 , 0 , 0 ," $10.00 now","$10 now"
6666,SetA, 132 ,62334.060,219.133,0.110,  1.485,  2.188,  2.672,   1 , 6 , 2 , 0 ,"$10 in 7 days"," $7.50 now"
6666,SetA, 133 ,62337.130,222.195,0.109,  0.000,  0.719,  1.235,   1 , 16 , 2 , 0 ," $2.50 now","$10 in 7 days"
6666,SetA, 134 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 9 , 0 , 0 ," $6.00 now","$10 now"
6666,SetA, 135 ,62338.750,223.820,0.110,  1.094,  0.000,  1.578,   1 , 1 , 1 , 0 ," $10.00 now","$10 in 7 days"
6666,SetA, 136 ,62340.720,225.789,0.109,  0.000,  1.031,  1.469,   2 , 15 , 2 , 0 ," $3.00 now","$10 in 30 days"
6666,SetA, 137 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 8 , 0 , 0 ," $6.50 now","$10 in 365 days"
