Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
8031_1_Y3,SetA, 20 ,36587.870,36587.870,1.685,  0.000,  8.283,  9.391,   4 , 6 , 2 , 0 ," $7.50 now","$10 in 180 days"
8031_1_Y3,SetA, 21 ,36597.650,36597.650,0.000,  0.000,  2.153,  2.980,   3 , 16 , 2 , 0 ," $2.50 now","$10 in 90 days"
8031_1_Y3,SetA, 22 ,36601.020,36601.020,-0.002,  1.355,  0.000,  2.228,   4 , 19 , 1 , 0 ,"$10 in 180 days"," $1.00 now"
8031_1_Y3,SetA, 23 ,36603.640,36603.640,0.001,  1.655,  0.000,  2.591,   2 , 10 , 1 , 0 ,"$10 in 30 days"," $5.50 now"
8031_1_Y3,SetA, 24 ,36606.620,36606.620,0.001,  0.000,  10.952,  11.810,   2 , 6 , 2 , 0 ," $7.50 now","$10 in 30 days"
8031_1_Y3,SetA, 25 ,36618.820,36618.820,0.001,  0.672,  0.000,  1.280,   2 , 2 , 1 , 0 ,"$10 in 30 days"," $9.50 now"
8031_1_Y3,SetA, 26 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 17 , 0 , 0 ,"$10 in 365 days"," $2.00 now"
8031_1_Y3,SetA, 27 ,36620.480,36620.480,0.002,  0.000,  3.965,  4.480,   2 , 11 , 2 , 0 ," $5.00 now","$10 in 30 days"
8031_1_Y3,SetA, 28 ,36625.360,36625.360,-0.001,  2.994,  0.000,  3.696,   2 , 4 , 1 , 0 ,"$10 in 30 days"," $8.50 now"
8031_1_Y3,SetA, 29 ,36629.440,36629.440,0.000,  1.217,  0.000,  2.433,   0 , 3 , 1 , 0 ,"$10 now"," $9.00 now"
8031_1_Y3,SetA, 30 ,36632.270,36632.270,0.061,  1.496,  0.000,  2.214,   1 , 17 , 1 , 0 ,"$10 in 7 days"," $2.00 now"
8031_1_Y3,SetA, 31 ,36634.870,36634.870,-0.001,  0.997,  0.000,  1.559,   3 , 5 , 1 , 0 ,"$10 in 90 days"," $8.00 now"
8031_1_Y3,SetA, 32 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   3 , 21 , 0 , 0 ,"$10 in 90 days"," $0.25 now"
8031_1_Y3,SetA, 33 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 9 , 0 , 0 ,"$10 in 365 days"," $6.00 now"
8031_1_Y3,SetA, 34 ,36636.820,36636.820,0.000,  1.029,  0.000,  1.622,   3 , 14 , 1 , 0 ,"$10 in 90 days"," $3.50 now"
8031_1_Y3,SetA, 35 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 5 , 0 , 0 ,"$10 now"," $8.00 now"
8031_1_Y3,SetA, 36 ,36638.830,36638.830,0.000,  2.215,  0.000,  2.980,   2 , 13 , 1 , 0 ,"$10 in 30 days"," $4.00 now"
8031_1_Y3,SetA, 37 ,36642.200,36642.200,-0.001,  0.000,  2.136,  2.744,   4 , 20 , 2 , 0 ," $0.50 now","$10 in 180 days"
8031_1_Y3,SetA, 38 ,36645.340,36645.340,0.017,  1.452,  0.906,  2.076,   3 , 3 , 1 , 0 ,"$10 in 90 days"," $9.00 now"
8031_1_Y3,SetA, 39 ,36647.800,36647.800,0.157,  4.478,  0.000,  5.227,   4 , 1 , 1 , 0 ," $10.00 now","$10 in 180 days"
8031_1_Y3,SetA, 40 ,36653.420,36653.420,0.000,  2.059,  0.000,  2.746,   4 , 17 , 1 , 0 ,"$10 in 180 days"," $2.00 now"
8031_1_Y3,SetA, 41 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 9 , 0 , 0 ,"$10 now"," $6.00 now"
8031_1_Y3,SetA, 42 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 11 , 0 , 0 ," $5.00 now","$10 in 365 days"
8031_1_Y3,SetA, 43 ,36656.550,36656.550,0.092,  1.044,  0.000,  1.481,   1 , 19 , 1 , 0 ,"$10 in 7 days"," $1.00 now"
8031_1_Y3,SetA, 44 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 22 , 0 , 0 ,"$10 now"," $0.00 now"
8031_1_Y3,SetA, 45 ,36658.430,36658.430,0.000,  1.856,  0.000,  4.461,   4 , 7 , 1 , 0 ,"$10 in 180 days"," $7.00 now"
8031_1_Y3,SetA, 46 ,36663.280,36663.280,0.000,  3.276,  0.000,  6.396,   4 , 0 , 1 , 0 ," $10.50 now","$10 in 180 days"
8031_1_Y3,SetA, 47 ,36670.060,36670.060,0.001,  12.310,  0.000,  13.183,   1 , 10 , 1 , 0 ,"$10 in 7 days"," $5.50 now"
8031_1_Y3,SetA, 48 ,36683.640,36683.640,-0.002,  0.000,  1.012,  1.480,   3 , 18 , 2 , 0 ," $1.50 now","$10 in 90 days"
8031_1_Y3,SetA, 49 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 12 , 0 , 0 ,"$10 now"," $4.50 now"
8031_1_Y3,SetA, 50 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 21 , 0 , 0 ,"$10 now"," $0.25 now"
8031_1_Y3,SetA, 51 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 10 , 0 , 0 ,"$10 now"," $5.50 now"
8031_1_Y3,SetA, 52 ,36685.510,36685.510,-0.001,  0.000,  0.966,  1.528,   4 , 11 , 2 , 0 ," $5.00 now","$10 in 180 days"
8031_1_Y3,SetA, 53 ,36687.430,36687.430,0.000,  1.279,  0.000,  1.747,   3 , 12 , 1 , 0 ,"$10 in 90 days"," $4.50 now"
8031_1_Y3,SetA, 54 ,36689.560,36689.560,0.001,  0.000,  1.093,  1.670,   3 , 15 , 2 , 0 ," $3.00 now","$10 in 90 days"
8031_1_Y3,SetA, 55 ,36691.620,36691.620,0.001,  1.639,  0.000,  2.326,   3 , 1 , 1 , 0 ," $10.00 now","$10 in 90 days"
8031_1_Y3,SetA, 56 ,36694.340,36694.340,0.016,  0.000,  1.218,  1.701,   3 , 6 , 2 , 0 ," $7.50 now","$10 in 90 days"
8031_1_Y3,SetA, 57 ,36696.430,36696.430,0.017,  0.000,  1.265,  1.982,   1 , 20 , 2 , 0 ," $0.50 now","$10 in 7 days"
8031_1_Y3,SetA, 58 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 17 , 0 , 0 ,"$10 now"," $2.00 now"
8031_1_Y3,SetA, 59 ,36698.800,36698.800,0.001,  1.062,  0.000,  1.998,   1 , 14 , 1 , 0 ,"$10 in 7 days"," $3.50 now"
8031_1_Y3,SetA, 60 ,36701.180,36701.180,0.001,  1.031,  0.000,  1.624,   3 , 19 , 1 , 0 ,"$10 in 90 days"," $1.00 now"
8031_1_Y3,SetA, 61 ,36703.200,36703.200,-0.001,  1.699,  0.000,  2.432,   1 , 13 , 1 , 0 ,"$10 in 7 days"," $4.00 now"
8031_1_Y3,SetA, 62 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 1 , 0 , 0 ," $10.00 now","$10 in 365 days"
8031_1_Y3,SetA, 63 ,36706.020,36706.020,0.001,  0.000,  0.672,  1.171,   1 , 18 , 2 , 0 ," $1.50 now","$10 in 7 days"
8031_1_Y3,SetA, 64 ,36707.580,36707.580,-0.001,  0.000,  1.076,  2.433,   3 , 8 , 2 , 0 ," $6.50 now","$10 in 90 days"
8031_1_Y3,SetA, 65 ,36710.410,36710.410,-0.001,  0.545,  0.000,  1.216,   4 , 22 , 1 , 0 ,"$10 in 180 days"," $0.00 now"
8031_1_Y3,SetA, 66 ,36712.010,36712.010,0.000,  0.858,  0.000,  1.372,   1 , 12 , 1 , 0 ,"$10 in 7 days"," $4.50 now"
8031_1_Y3,SetA, 67 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 14 , 0 , 0 ,"$10 now"," $3.50 now"
8031_1_Y3,SetA, 68 ,36713.770,36713.770,0.001,  1.717,  0.000,  2.529,   1 , 1 , 1 , 0 ," $10.00 now","$10 in 7 days"
8031_1_Y3,SetA, 69 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 19 , 0 , 0 ,"$10 in 365 days"," $1.00 now"
8031_1_Y3,SetA, 70 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 8 , 0 , 0 ," $6.50 now","$10 now"
8031_1_Y3,SetA, 71 ,36716.690,36716.690,0.001,  1.420,  0.968,  2.013,   0 , 0 , 1 , 0 ," $10.50 now","$10 now"
8031_1_Y3,SetA, 72 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 3 , 0 , 0 ,"$10 in 365 days"," $9.00 now"
8031_1_Y3,SetA, 73 ,36719.090,36719.090,0.031,  0.000,  0.780,  1.295,   3 , 11 , 2 , 0 ," $5.00 now","$10 in 90 days"
8031_1_Y3,SetA, 74 ,36720.780,36720.780,0.189,  0.000,  3.200,  4.198,   1 , 6 , 2 , 0 ," $7.50 now","$10 in 7 days"
8031_1_Y3,SetA, 75 ,36725.360,36725.360,0.002,  2.592,  0.000,  3.606,   2 , 9 , 1 , 0 ,"$10 in 30 days"," $6.00 now"
8031_1_Y3,SetA, 76 ,36729.360,36729.360,0.000,  1.357,  0.000,  1.934,   3 , 7 , 1 , 0 ,"$10 in 90 days"," $7.00 now"
8031_1_Y3,SetA, 77 ,36731.680,36731.680,0.093,  1.091,  0.000,  1.778,   4 , 5 , 1 , 0 ,"$10 in 180 days"," $8.00 now"
8031_1_Y3,SetA, 78 ,36733.850,36733.850,0.000,  10.046,  0.000,  10.935,   4 , 10 , 1 , 0 ,"$10 in 180 days"," $5.50 now"
8031_1_Y3,SetA, 79 ,36745.180,36745.180,0.017,  0.859,  0.000,  1.592,   3 , 22 , 1 , 0 ,"$10 in 90 days"," $0.00 now"
8031_1_Y3,SetA, 80 ,36747.160,36747.160,0.002,  0.000,  1.500,  2.436,   4 , 16 , 2 , 0 ," $2.50 now","$10 in 180 days"
8031_1_Y3,SetA, 81 ,36750.000,36750.000,0.002,  0.797,  0.000,  1.530,   1 , 4 , 1 , 0 ,"$10 in 7 days"," $8.50 now"
8031_1_Y3,SetA, 82 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 16 , 0 , 0 ," $2.50 now","$10 now"
8031_1_Y3,SetA, 83 ,36751.910,36751.910,0.002,  0.000,  0.704,  1.672,   4 , 18 , 2 , 0 ," $1.50 now","$10 in 180 days"
8031_1_Y3,SetA, 84 ,36753.980,36753.980,-0.001,  2.027,  0.654,  2.853,   2 , 1 , 1 , 0 ," $10.00 now","$10 in 30 days"
8031_1_Y3,SetA, 85 ,36757.220,36757.220,0.267,  0.000,  1.015,  5.727,   2 , 8 , 2 , 0 ," $6.50 now","$10 in 30 days"
8031_1_Y3,SetA, 86 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 10 , 0 , 0 ,"$10 in 365 days"," $5.50 now"
8031_1_Y3,SetA, 87 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 6 , 0 , 0 ," $7.50 now","$10 now"
8031_1_Y3,SetA, 88 ,36763.340,36763.340,0.124,  0.795,  0.000,  1.341,   2 , 19 , 1 , 0 ,"$10 in 30 days"," $1.00 now"
8031_1_Y3,SetA, 89 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 22 , 0 , 0 ,"$10 in 365 days"," $0.00 now"
8031_1_Y3,SetA, 90 ,36765.070,36765.070,0.001,  1.062,  0.000,  1.592,   1 , 3 , 1 , 0 ,"$10 in 7 days"," $9.00 now"
8031_1_Y3,SetA, 91 ,36767.050,36767.050,0.001,  1.047,  0.000,  2.295,   4 , 2 , 1 , 0 ,"$10 in 180 days"," $9.50 now"
8031_1_Y3,SetA, 92 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 5 , 0 , 0 ,"$10 in 365 days"," $8.00 now"
8031_1_Y3,SetA, 93 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 1 , 0 , 0 ," $10.00 now","$10 now"
8031_1_Y3,SetA, 94 ,36769.730,36769.730,0.002,  0.000,  0.813,  1.468,   2 , 18 , 2 , 0 ," $1.50 now","$10 in 30 days"
8031_1_Y3,SetA, 95 ,36771.610,36771.610,-0.001,  0.591,  0.000,  1.137,   3 , 4 , 1 , 0 ,"$10 in 90 days"," $8.50 now"
8031_1_Y3,SetA, 96 ,36773.130,36773.130,-0.001,  2.183,  2.995,  3.915,   2 , 20 , 2 , 0 ," $0.50 now","$10 in 30 days"
8031_1_Y3,SetA, 97 ,36777.440,36777.440,0.001,  0.687,  0.000,  1.171,   1 , 5 , 1 , 0 ,"$10 in 7 days"," $8.00 now"
8031_1_Y3,SetA, 98 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 11 , 0 , 0 ," $5.00 now","$10 now"
8031_1_Y3,SetA, 99 ,36779.000,36779.000,0.127,  0.000,  0.517,  0.969,   4 , 15 , 2 , 0 ," $3.00 now","$10 in 180 days"
8031_1_Y3,SetA, 100 ,36780.360,36780.360,2.808,  3.261,  0.000,  5.601,   4 , 14 , 1 , 0 ,"$10 in 180 days"," $3.50 now"
8031_1_Y3,SetA, 101 ,36786.350,36786.350,-0.002,  0.715,  0.000,  2.244,   2 , 17 , 1 , 0 ,"$10 in 30 days"," $2.00 now"
8031_1_Y3,SetA, 102 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 18 , 0 , 0 ," $1.50 now","$10 now"
8031_1_Y3,SetA, 103 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   1 , 21 , 0 , 0 ,"$10 in 7 days"," $0.25 now"
8031_1_Y3,SetA, 104 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 20 , 0 , 0 ," $0.50 now","$10 in 365 days"
8031_1_Y3,SetA, 105 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 7 , 0 , 0 ,"$10 in 365 days"," $7.00 now"
8031_1_Y3,SetA, 106 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 4 , 0 , 0 ,"$10 in 365 days"," $8.50 now"
8031_1_Y3,SetA, 107 ,36788.980,36788.980,0.002,  0.642,  0.000,  1.827,   2 , 22 , 1 , 0 ,"$10 in 30 days"," $0.00 now"
8031_1_Y3,SetA, 108 ,36791.200,36791.200,0.252,  0.000,  1.453,  2.264,   1 , 8 , 2 , 0 ," $6.50 now","$10 in 7 days"
8031_1_Y3,SetA, 109 ,36793.850,36793.850,0.001,  0.000,  1.078,  1.780,   1 , 15 , 2 , 0 ," $3.00 now","$10 in 7 days"
8031_1_Y3,SetA, 110 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 15 , 0 , 0 ," $3.00 now","$10 in 365 days"
8031_1_Y3,SetA, 111 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 14 , 0 , 0 ,"$10 in 365 days"," $3.50 now"
8031_1_Y3,SetA, 112 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 15 , 0 , 0 ," $3.00 now","$10 now"
8031_1_Y3,SetA, 113 ,36796.020,36796.020,-0.002,  1.355,  0.000,  2.618,   3 , 13 , 1 , 0 ,"$10 in 90 days"," $4.00 now"
8031_1_Y3,SetA, 114 ,36799.030,36799.030,0.501,  1.156,  0.000,  1.920,   4 , 13 , 1 , 0 ,"$10 in 180 days"," $4.00 now"
8031_1_Y3,SetA, 115 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 8 , 0 , 0 ," $6.50 now","$10 in 365 days"
8031_1_Y3,SetA, 116 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 18 , 0 , 0 ," $1.50 now","$10 in 365 days"
8031_1_Y3,SetA, 117 ,36801.340,36801.340,0.001,  1.842,  1.374,  2.762,   2 , 0 , 1 , 0 ," $10.50 now","$10 in 30 days"
8031_1_Y3,SetA, 118 ,36804.490,36804.490,0.000,  3.510,  0.000,  5.304,   3 , 9 , 1 , 0 ,"$10 in 90 days"," $6.00 now"
8031_1_Y3,SetA, 119 ,36810.180,36810.180,-0.002,  3.321,  0.000,  3.758,   1 , 7 , 1 , 0 ,"$10 in 7 days"," $7.00 now"
8031_1_Y3,SetA, 120 ,36814.330,36814.330,0.000,  0.000,  1.076,  2.371,   1 , 11 , 2 , 0 ," $5.00 now","$10 in 7 days"
8031_1_Y3,SetA, 121 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 20 , 0 , 0 ," $0.50 now","$10 now"
8031_1_Y3,SetA, 122 ,36817.090,36817.090,-0.001,  2.823,  0.000,  3.431,   2 , 5 , 1 , 0 ,"$10 in 30 days"," $8.00 now"
8031_1_Y3,SetA, 123 ,36820.910,36820.910,0.001,  0.937,  0.000,  1.452,   3 , 10 , 1 , 0 ,"$10 in 90 days"," $5.50 now"
8031_1_Y3,SetA, 124 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 16 , 0 , 0 ," $2.50 now","$10 in 365 days"
8031_1_Y3,SetA, 125 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 12 , 0 , 0 ,"$10 in 365 days"," $4.50 now"
8031_1_Y3,SetA, 126 ,36822.760,36822.760,-0.002,  0.747,  0.000,  1.730,   1 , 2 , 1 , 0 ,"$10 in 7 days"," $9.50 now"
8031_1_Y3,SetA, 127 ,36824.880,36824.880,-0.001,  0.000,  0.919,  1.543,   3 , 20 , 2 , 0 ," $0.50 now","$10 in 90 days"
8031_1_Y3,SetA, 128 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 6 , 0 , 0 ," $7.50 now","$10 in 365 days"
8031_1_Y3,SetA, 129 ,36826.810,36826.810,-0.001,  5.366,  0.000,  6.053,   3 , 2 , 1 , 0 ,"$10 in 90 days"," $9.50 now"
8031_1_Y3,SetA, 130 ,36833.250,36833.250,0.001,  1.015,  0.000,  1.764,   3 , 0 , 1 , 0 ," $10.50 now","$10 in 90 days"
8031_1_Y3,SetA, 131 ,36835.410,36835.410,0.002,  0.594,  0.000,  1.218,   4 , 4 , 1 , 0 ,"$10 in 180 days"," $8.50 now"
8031_1_Y3,SetA, 132 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 0 , 0 , 0 ," $10.50 now","$10 in 365 days"
8031_1_Y3,SetA, 133 ,36837.020,36837.020,-0.002,  0.000,  3.212,  4.195,   2 , 16 , 2 , 0 ," $2.50 now","$10 in 30 days"
8031_1_Y3,SetA, 134 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 2 , 0 , 0 ,"$10 in 365 days"," $9.50 now"
8031_1_Y3,SetA, 135 ,36841.600,36841.600,-0.001,  2.526,  0.000,  3.509,   4 , 3 , 1 , 0 ,"$10 in 180 days"," $9.00 now"
8031_1_Y3,SetA, 136 ,36845.500,36845.500,0.016,  1.842,  4.306,  5.024,   2 , 15 , 2 , 0 ," $3.00 now","$10 in 30 days"
8031_1_Y3,SetA, 137 ,36850.910,36850.910,0.000,  0.000,  4.649,  5.226,   1 , 16 , 2 , 0 ," $2.50 now","$10 in 7 days"
8031_1_Y3,SetA, 138 ,36856.530,36856.530,-0.001,  2.058,  0.000,  2.729,   4 , 9 , 1 , 0 ,"$10 in 180 days"," $6.00 now"
