Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
8286_1_Y1,SetA, 15 ,55169.550,65.426,0.657,  2.794,  0.000,  3.636,   2 , 3 , 1 , 0 ," $9.00 now","$10 in 30 days"
8286_1_Y1,SetA, 16 ,55173.580,69.453,0.904,  3.260,  0.000,  4.102,   2 , 1 , 1 , 0 ," $10.00 now","$10 in 30 days"
8286_1_Y1,SetA, 17 ,55178.070,73.945,0.047,  0.000,  5.444,  6.302,   1 , 7 , 2 , 0 ," $7.00 now","$10 in 7 days"
8286_1_Y1,SetA, 18 ,55184.760,80.637,0.656,  5.944,  0.000,  7.005,   1 , 13 , 1 , 0 ,"$10 in 7 days"," $4.00 now"
8286_1_Y1,SetA, 19 ,55192.160,88.031,0.235,  0.000,  7.146,  8.456,   1 , 0 , 2 , 0 ,"$10 in 7 days"," $10.50 now"
8286_1_Y1,SetA, 20 ,55201.000,96.879,0.310,  2.556,  0.000,  3.274,   2 , 16 , 1 , 0 ,"$10 in 30 days"," $2.50 now"
8286_1_Y1,SetA, 21 ,55204.670,100.543,0.187,  5.148,  0.000,  6.022,   2 , 15 , 1 , 0 ,"$10 in 30 days"," $3.00 now"
8286_1_Y1,SetA, 22 ,55211.080,106.953,0.048,  0.000,  3.418,  4.572,   1 , 11 , 2 , 0 ," $5.00 now","$10 in 7 days"
8286_1_Y1,SetA, 23 ,55216.040,111.914,0.688,  4.447,  0.000,  5.758,   0 , 2 , 1 , 0 ,"$10 now"," $9.50 now"
8286_1_Y1,SetA, 24 ,55222.190,118.063,0.187,  3.962,  0.000,  4.617,   4 , 9 , 1 , 0 ," $6.00 now","$10 in 180 days"
8286_1_Y1,SetA, 25 ,55227.200,123.070,0.233,  5.319,  0.000,  6.068,   3 , 11 , 1 , 0 ," $5.00 now","$10 in 90 days"
8286_1_Y1,SetA, 26 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   2 , 21 , 0 , 0 ," $0.25 now","$10 in 30 days"
8286_1_Y1,SetA, 27 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 14 , 0 , 0 ,"$10 now"," $3.50 now"
8286_1_Y1,SetA, 28 ,55233.650,129.527,0.001,  0.000,  2.154,  3.308,   0 , 0 , 2 , 0 ,"$10 now"," $10.50 now"
8286_1_Y1,SetA, 29 ,55237.350,133.227,0.014,  2.572,  0.000,  3.321,   4 , 10 , 1 , 0 ," $5.50 now","$10 in 180 days"
8286_1_Y1,SetA, 30 ,55241.060,136.938,0.204,  0.000,  3.807,  4.868,   1 , 5 , 2 , 0 ," $8.00 now","$10 in 7 days"
8286_1_Y1,SetA, 31 ,55246.320,142.195,1.154,  3.354,  0.000,  4.103,   3 , 17 , 1 , 0 ,"$10 in 90 days"," $2.00 now"
8286_1_Y1,SetA, 32 ,55250.810,146.688,0.001,  0.000,  5.008,  5.679,   2 , 11 , 2 , 0 ," $5.00 now","$10 in 30 days"
8286_1_Y1,SetA, 33 ,55256.880,152.758,0.170,  3.477,  0.000,  4.335,   3 , 3 , 1 , 0 ," $9.00 now","$10 in 90 days"
8286_1_Y1,SetA, 34 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 2 , 0 , 0 ,"$10 in 365 days"," $9.50 now"
8286_1_Y1,SetA, 35 ,55261.610,157.484,0.420,  0.000,  3.946,  5.646,   3 , 22 , 2 , 0 ," $0.00 now","$10 in 90 days"
8286_1_Y1,SetA, 36 ,55267.640,163.520,0.078,  0.000,  4.087,  5.304,   2 , 18 , 2 , 0 ," $1.50 now","$10 in 30 days"
8286_1_Y1,SetA, 37 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 15 , 0 , 0 ,"$10 now"," $3.00 now"
8286_1_Y1,SetA, 38 ,55273.340,169.215,-0.001,  3.540,  0.000,  4.320,   2 , 12 , 1 , 0 ,"$10 in 30 days"," $4.50 now"
8286_1_Y1,SetA, 39 ,55278.050,173.926,0.109,  0.000,  2.885,  3.728,   4 , 20 , 2 , 0 ," $0.50 now","$10 in 180 days"
8286_1_Y1,SetA, 40 ,55282.170,178.043,0.001,  2.403,  0.000,  3.246,   1 , 4 , 1 , 0 ," $8.50 now","$10 in 7 days"
8286_1_Y1,SetA, 41 ,55285.800,181.680,0.014,  0.000,  3.587,  4.554,   2 , 7 , 2 , 0 ," $7.00 now","$10 in 30 days"
8286_1_Y1,SetA, 42 ,55290.750,186.625,0.046,  0.000,  2.027,  2.666,   1 , 2 , 2 , 0 ,"$10 in 7 days"," $9.50 now"
8286_1_Y1,SetA, 43 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 12 , 0 , 0 ,"$10 now"," $4.50 now"
8286_1_Y1,SetA, 44 ,55293.800,189.680,0.251,  0.000,  2.419,  3.355,   2 , 20 , 2 , 0 ," $0.50 now","$10 in 30 days"
8286_1_Y1,SetA, 45 ,55297.550,193.426,0.015,  2.714,  0.000,  3.790,   4 , 1 , 1 , 0 ," $10.00 now","$10 in 180 days"
8286_1_Y1,SetA, 46 ,55301.730,197.606,0.797,  0.000,  2.450,  3.137,   3 , 19 , 2 , 0 ," $1.00 now","$10 in 90 days"
8286_1_Y1,SetA, 47 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 17 , 0 , 0 ,"$10 in 365 days"," $2.00 now"
8286_1_Y1,SetA, 48 ,55305.260,201.133,0.186,  3.805,  0.000,  4.726,   4 , 6 , 1 , 0 ," $7.50 now","$10 in 180 days"
8286_1_Y1,SetA, 49 ,55310.380,206.250,0.451,  1.605,  0.000,  2.651,   4 , 4 , 1 , 0 ," $8.50 now","$10 in 180 days"
8286_1_Y1,SetA, 50 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 17 , 0 , 0 ,"$10 now"," $2.00 now"
8286_1_Y1,SetA, 51 ,55313.410,209.289,0.033,  0.000,  2.217,  2.950,   1 , 18 , 2 , 0 ," $1.50 now","$10 in 7 days"
8286_1_Y1,SetA, 52 ,55316.750,212.629,1.108,  0.000,  4.134,  4.930,   4 , 19 , 2 , 0 ," $1.00 now","$10 in 180 days"
8286_1_Y1,SetA, 53 ,55322.070,217.949,0.000,  1.606,  0.000,  2.511,   4 , 3 , 1 , 0 ," $9.00 now","$10 in 180 days"
8286_1_Y1,SetA, 54 ,55324.980,220.852,0.154,  2.011,  0.000,  2.993,   3 , 4 , 1 , 0 ," $8.50 now","$10 in 90 days"
8286_1_Y1,SetA, 55 ,55328.360,224.234,0.111,  0.000,  2.466,  3.886,   4 , 22 , 2 , 0 ," $0.00 now","$10 in 180 days"
8286_1_Y1,SetA, 56 ,55332.640,228.512,0.107,  3.336,  0.000,  3.976,   2 , 5 , 1 , 0 ," $8.00 now","$10 in 30 days"
8286_1_Y1,SetA, 57 ,55337.000,232.879,0.061,  4.445,  0.000,  5.194,   3 , 5 , 1 , 0 ," $8.00 now","$10 in 90 days"
8286_1_Y1,SetA, 58 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 14 , 0 , 0 ,"$10 in 365 days"," $3.50 now"
8286_1_Y1,SetA, 59 ,55342.590,238.465,0.060,  2.728,  0.000,  3.820,   3 , 7 , 1 , 0 ," $7.00 now","$10 in 90 days"
8286_1_Y1,SetA, 60 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 6 , 0 , 0 ," $7.50 now","$10 now"
8286_1_Y1,SetA, 61 ,55346.800,242.676,-0.001,  2.744,  0.000,  3.758,   4 , 5 , 1 , 0 ," $8.00 now","$10 in 180 days"
8286_1_Y1,SetA, 62 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 21 , 0 , 0 ," $0.25 now","$10 now"
8286_1_Y1,SetA, 63 ,55350.950,246.824,0.780,  2.309,  0.000,  3.682,   4 , 7 , 1 , 0 ," $7.00 now","$10 in 180 days"
8286_1_Y1,SetA, 64 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 10 , 0 , 0 ," $5.50 now","$10 now"
8286_1_Y1,SetA, 65 ,55355.020,250.895,0.016,  4.260,  0.000,  5.071,   3 , 9 , 1 , 0 ," $6.00 now","$10 in 90 days"
8286_1_Y1,SetA, 66 ,55360.480,256.356,0.297,  0.000,  5.242,  5.944,   4 , 15 , 2 , 0 ,"$10 in 180 days"," $3.00 now"
8286_1_Y1,SetA, 67 ,55366.810,262.688,0.002,  0.000,  4.370,  5.213,   1 , 10 , 2 , 0 ," $5.50 now","$10 in 7 days"
8286_1_Y1,SetA, 68 ,55372.410,268.289,0.828,  4.228,  0.000,  5.336,   3 , 1 , 1 , 0 ," $10.00 now","$10 in 90 days"
8286_1_Y1,SetA, 69 ,55378.140,274.016,0.155,  2.511,  0.000,  4.133,   4 , 8 , 1 , 0 ," $6.50 now","$10 in 180 days"
8286_1_Y1,SetA, 70 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 16 , 0 , 0 ,"$10 in 365 days"," $2.50 now"
8286_1_Y1,SetA, 71 ,55382.660,278.539,0.000,  3.588,  0.000,  4.321,   1 , 16 , 1 , 0 ,"$10 in 7 days"," $2.50 now"
8286_1_Y1,SetA, 72 ,55387.380,283.250,0.016,  4.836,  0.000,  5.679,   4 , 11 , 1 , 0 ," $5.00 now","$10 in 180 days"
8286_1_Y1,SetA, 73 ,55393.450,289.320,1.215,  2.869,  0.000,  4.195,   2 , 6 , 1 , 0 ," $7.50 now","$10 in 30 days"
8286_1_Y1,SetA, 74 ,55398.030,293.906,-0.001,  0.000,  2.869,  3.774,   2 , 2 , 2 , 0 ,"$10 in 30 days"," $9.50 now"
8286_1_Y1,SetA, 75 ,55402.200,298.070,0.063,  4.041,  0.000,  5.211,   1 , 12 , 1 , 0 ,"$10 in 7 days"," $4.50 now"
8286_1_Y1,SetA, 76 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 11 , 0 , 0 ," $5.00 now","$10 now"
8286_1_Y1,SetA, 77 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   1 , 21 , 0 , 0 ," $0.25 now","$10 in 7 days"
8286_1_Y1,SetA, 78 ,55407.800,303.672,-0.001,  1.730,  0.000,  2.463,   1 , 1 , 1 , 0 ," $10.00 now","$10 in 7 days"
8286_1_Y1,SetA, 79 ,55410.650,306.523,1.266,  0.000,  5.509,  6.242,   3 , 13 , 2 , 0 ,"$10 in 90 days"," $4.00 now"
8286_1_Y1,SetA, 80 ,55417.280,313.156,-0.001,  0.000,  1.669,  2.932,   4 , 13 , 2 , 0 ,"$10 in 180 days"," $4.00 now"
8286_1_Y1,SetA, 81 ,55420.600,316.477,0.001,  0.000,  2.544,  3.932,   3 , 0 , 2 , 0 ,"$10 in 90 days"," $10.50 now"
8286_1_Y1,SetA, 82 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 7 , 0 , 0 ," $7.00 now","$10 now"
8286_1_Y1,SetA, 83 ,55424.930,320.801,-0.002,  2.884,  0.000,  3.618,   3 , 10 , 1 , 0 ," $5.50 now","$10 in 90 days"
8286_1_Y1,SetA, 84 ,55428.930,324.809,0.000,  0.000,  2.449,  3.478,   0 , 3 , 2 , 0 ," $9.00 now","$10 now"
8286_1_Y1,SetA, 85 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 5 , 0 , 0 ," $8.00 now","$10 now"
8286_1_Y1,SetA, 86 ,55432.800,328.676,0.079,  0.000,  2.778,  3.480,   3 , 15 , 2 , 0 ,"$10 in 90 days"," $3.00 now"
8286_1_Y1,SetA, 87 ,55436.670,332.547,-0.001,  0.000,  5.506,  6.255,   4 , 17 , 2 , 0 ,"$10 in 180 days"," $2.00 now"
8286_1_Y1,SetA, 88 ,55443.320,339.191,0.562,  5.554,  0.000,  6.522,   1 , 15 , 1 , 0 ,"$10 in 7 days"," $3.00 now"
8286_1_Y1,SetA, 89 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 20 , 0 , 0 ," $0.50 now","$10 now"
8286_1_Y1,SetA, 90 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 13 , 0 , 0 ,"$10 in 365 days"," $4.00 now"
8286_1_Y1,SetA, 91 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 9 , 0 , 0 ," $6.00 now","$10 now"
8286_1_Y1,SetA, 92 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 21 , 0 , 0 ," $0.25 now","$10 in 365 days"
8286_1_Y1,SetA, 93 ,55450.230,346.102,0.625,  0.000,  3.479,  4.587,   3 , 2 , 2 , 0 ,"$10 in 90 days"," $9.50 now"
8286_1_Y1,SetA, 94 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 22 , 0 , 0 ," $0.00 now","$10 in 365 days"
8286_1_Y1,SetA, 95 ,55455.200,351.078,0.063,  0.000,  2.357,  3.199,   1 , 22 , 2 , 0 ," $0.00 now","$10 in 7 days"
8286_1_Y1,SetA, 96 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 20 , 0 , 0 ," $0.50 now","$10 in 365 days"
8286_1_Y1,SetA, 97 ,55458.790,354.668,1.107,  3.993,  0.000,  4.757,   2 , 9 , 1 , 0 ," $6.00 now","$10 in 30 days"
8286_1_Y1,SetA, 98 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 4 , 0 , 0 ," $8.50 now","$10 now"
8286_1_Y1,SetA, 99 ,55463.940,359.816,0.483,  0.000,  3.166,  4.273,   4 , 12 , 2 , 0 ,"$10 in 180 days"," $4.50 now"
8286_1_Y1,SetA, 100 ,55468.610,364.481,0.171,  0.000,  3.868,  4.726,   3 , 12 , 2 , 0 ,"$10 in 90 days"," $4.50 now"
8286_1_Y1,SetA, 101 ,55473.720,369.598,1.246,  0.000,  2.650,  3.415,   1 , 8 , 2 , 0 ," $6.50 now","$10 in 7 days"
8286_1_Y1,SetA, 102 ,55477.530,373.402,1.186,  0.000,  2.013,  2.621,   2 , 22 , 2 , 0 ," $0.00 now","$10 in 30 days"
8286_1_Y1,SetA, 103 ,55480.540,376.414,-0.001,  7.409,  2.963,  8.205,   2 , 13 , 1 , 0 ,"$10 in 30 days"," $4.00 now"
8286_1_Y1,SetA, 104 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 9 , 0 , 0 ," $6.00 now","$10 in 365 days"
8286_1_Y1,SetA, 105 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   3 , 21 , 0 , 0 ," $0.25 now","$10 in 90 days"
8286_1_Y1,SetA, 106 ,55489.130,385.008,0.843,  0.000,  5.851,  8.628,   3 , 18 , 2 , 0 ," $1.50 now","$10 in 90 days"
8286_1_Y1,SetA, 107 ,55498.150,394.027,-0.001,  6.410,  0.000,  7.019,   1 , 17 , 1 , 0 ,"$10 in 7 days"," $2.00 now"
8286_1_Y1,SetA, 108 ,55505.560,401.438,-0.002,  0.000,  4.351,  4.944,   3 , 14 , 2 , 0 ,"$10 in 90 days"," $3.50 now"
8286_1_Y1,SetA, 109 ,55510.890,406.770,0.001,  2.653,  0.000,  3.339,   3 , 8 , 1 , 0 ," $6.50 now","$10 in 90 days"
8286_1_Y1,SetA, 110 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 18 , 0 , 0 ," $1.50 now","$10 in 365 days"
8286_1_Y1,SetA, 111 ,55514.630,410.500,-0.001,  0.000,  3.104,  4.040,   3 , 16 , 2 , 0 ,"$10 in 90 days"," $2.50 now"
8286_1_Y1,SetA, 112 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 19 , 0 , 0 ," $1.00 now","$10 now"
8286_1_Y1,SetA, 113 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 18 , 0 , 0 ," $1.50 now","$10 now"
8286_1_Y1,SetA, 114 ,55519.050,414.930,1.700,  0.000,  4.664,  5.366,   4 , 16 , 2 , 0 ,"$10 in 180 days"," $2.50 now"
8286_1_Y1,SetA, 115 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 0 , 0 , 0 ,"$10 in 365 days"," $10.50 now"
8286_1_Y1,SetA, 116 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 4 , 0 , 0 ," $8.50 now","$10 in 365 days"
8286_1_Y1,SetA, 117 ,55524.810,420.688,-0.002,  1.934,  0.000,  2.682,   2 , 17 , 1 , 0 ,"$10 in 30 days"," $2.00 now"
8286_1_Y1,SetA, 118 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 1 , 0 , 0 ," $10.00 now","$10 in 365 days"
8286_1_Y1,SetA, 119 ,55527.880,423.758,0.173,  0.000,  3.527,  4.432,   1 , 19 , 2 , 0 ," $1.00 now","$10 in 7 days"
8286_1_Y1,SetA, 120 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 8 , 0 , 0 ," $6.50 now","$10 in 365 days"
8286_1_Y1,SetA, 121 ,55532.700,428.578,0.002,  0.000,  2.841,  3.871,   3 , 20 , 2 , 0 ," $0.50 now","$10 in 90 days"
8286_1_Y1,SetA, 122 ,55536.960,432.840,0.186,  6.005,  0.000,  7.003,   1 , 14 , 1 , 0 ,"$10 in 7 days"," $3.50 now"
8286_1_Y1,SetA, 123 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 3 , 0 , 0 ," $9.00 now","$10 in 365 days"
8286_1_Y1,SetA, 124 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 5 , 0 , 0 ," $8.00 now","$10 in 365 days"
8286_1_Y1,SetA, 125 ,55544.360,440.234,0.030,  2.433,  0.000,  3.525,   1 , 3 , 1 , 0 ," $9.00 now","$10 in 7 days"
8286_1_Y1,SetA, 126 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 19 , 0 , 0 ," $1.00 now","$10 in 365 days"
8286_1_Y1,SetA, 127 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 15 , 0 , 0 ,"$10 in 365 days"," $3.00 now"
8286_1_Y1,SetA, 128 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 10 , 0 , 0 ," $5.50 now","$10 in 365 days"
8286_1_Y1,SetA, 129 ,55548.270,444.148,0.001,  0.000,  4.244,  5.133,   2 , 0 , 2 , 0 ,"$10 in 30 days"," $10.50 now"
8286_1_Y1,SetA, 130 ,55553.800,449.672,0.077,  0.000,  2.417,  3.431,   4 , 0 , 2 , 0 ,"$10 in 180 days"," $10.50 now"
8286_1_Y1,SetA, 131 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 7 , 0 , 0 ," $7.00 now","$10 in 365 days"
8286_1_Y1,SetA, 132 ,55557.620,453.492,0.438,  0.000,  2.825,  3.464,   4 , 14 , 2 , 0 ,"$10 in 180 days"," $3.50 now"
8286_1_Y1,SetA, 133 ,55561.470,457.348,0.934,  2.026,  0.000,  2.853,   2 , 4 , 1 , 0 ," $8.50 now","$10 in 30 days"
8286_1_Y1,SetA, 134 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 1 , 0 , 0 ," $10.00 now","$10 now"
8286_1_Y1,SetA, 135 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 8 , 0 , 0 ," $6.50 now","$10 now"
8286_1_Y1,SetA, 136 ,55564.710,460.590,0.485,  2.154,  0.000,  2.715,   3 , 6 , 1 , 0 ," $7.50 now","$10 in 90 days"
8286_1_Y1,SetA, 137 ,55567.820,463.695,0.000,  2.793,  0.000,  3.401,   2 , 8 , 1 , 0 ," $6.50 now","$10 in 30 days"
8286_1_Y1,SetA, 138 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 22 , 0 , 0 ," $0.00 now","$10 now"
Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
8286_1_Y1     04-07-2015    17:23:44,SetA
8286_1_Y1,SetA, 1 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 18 , 0 , 0 ,"$10 now"," $1.50 now"
8286_1_Y1,SetA, 2 ,62237.460,62237.460,6.909,  0.000,  7.860,  8.703,   3 , 9 , 2 , 0 ,"$10 in 90 days"," $6.00 now"
8286_1_Y1,SetA, 3 ,62246.550,62246.550,-0.001,  0.000,  4.398,  5.584,   1 , 17 , 2 , 0 ," $2.00 now","$10 in 7 days"
8286_1_Y1,SetA, 4 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 7 , 0 , 0 ," $7.00 now","$10 in 365 days"
8286_1_Y1,SetA, 5 ,62252.530,62252.530,0.002,  3.917,  0.000,  4.806,   3 , 13 , 1 , 0 ," $4.00 now","$10 in 90 days"
8286_1_Y1,SetA, 6 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 15 , 0 , 0 ," $3.00 now","$10 in 365 days"
8286_1_Y1,SetA, 7 ,62257.720,62257.720,0.000,  5.258,  0.000,  6.287,   2 , 22 , 1 , 0 ,"$10 in 30 days"," $0.00 now"
8286_1_Y1,SetA, 8 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 13 , 0 , 0 ," $4.00 now","$10 in 365 days"
8286_1_Y1,SetA, 9 ,62264.400,62264.400,0.002,  4.511,  0.000,  5.400,   2 , 12 , 1 , 0 ," $4.50 now","$10 in 30 days"
8286_1_Y1,SetA, 10 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   3 , 21 , 0 , 0 ," $0.25 now","$10 in 90 days"
8286_1_Y1,SetA, 11 ,62270.190,62270.190,0.001,  0.000,  2.590,  3.370,   1 , 12 , 2 , 0 ," $4.50 now","$10 in 7 days"
8286_1_Y1,SetA, 12 ,62273.950,62273.950,0.205,  4.324,  0.000,  4.932,   2 , 16 , 1 , 0 ,"$10 in 30 days"," $2.50 now"
8286_1_Y1,SetA, 13 ,62279.270,62279.270,0.048,  0.000,  2.934,  3.807,   1 , 15 , 2 , 0 ," $3.00 now","$10 in 7 days"
8286_1_Y1,SetA, 14 ,62283.460,62283.460,0.451,  0.000,  3.696,  4.850,   4 , 3 , 2 , 0 ,"$10 in 180 days"," $9.00 now"
8286_1_Y1,SetA, 15 ,62288.700,62288.700,0.189,  3.902,  0.000,  5.088,   1 , 0 , 1 , 0 ," $10.50 now","$10 in 7 days"
8286_1_Y1,SetA, 16 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   1 , 21 , 0 , 0 ," $0.25 now","$10 in 7 days"
8286_1_Y1,SetA, 17 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 22 , 0 , 0 ,"$10 now"," $0.00 now"
8286_1_Y1,SetA, 18 ,62294.180,62294.180,0.016,  0.000,  3.027,  3.963,   2 , 13 , 2 , 0 ," $4.00 now","$10 in 30 days"
8286_1_Y1,SetA, 19 ,62298.530,62298.530,0.610,  0.000,  3.278,  4.136,   1 , 6 , 2 , 0 ," $7.50 now","$10 in 7 days"
8286_1_Y1,SetA, 20 ,62303.060,62303.060,-0.002,  2.260,  0.000,  3.040,   4 , 20 , 1 , 0 ,"$10 in 180 days"," $0.50 now"
8286_1_Y1,SetA, 21 ,62306.490,62306.490,0.407,  2.934,  0.000,  3.714,   2 , 7 , 1 , 0 ," $7.00 now","$10 in 30 days"
8286_1_Y1,SetA, 22 ,62310.590,62310.590,0.076,  0.000,  2.556,  3.305,   2 , 15 , 2 , 0 ," $3.00 now","$10 in 30 days"
8286_1_Y1,SetA, 23 ,62314.290,62314.290,0.031,  2.418,  0.000,  3.260,   1 , 9 , 1 , 0 ,"$10 in 7 days"," $6.00 now"
8286_1_Y1,SetA, 24 ,62317.940,62317.940,0.002,  0.000,  2.951,  3.653,   2 , 4 , 2 , 0 ,"$10 in 30 days"," $8.50 now"
8286_1_Y1,SetA, 25 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 9 , 0 , 0 ,"$10 now"," $6.00 now"
8286_1_Y1,SetA, 26 ,62321.980,62321.980,0.000,  0.000,  3.135,  4.009,   3 , 3 , 2 , 0 ,"$10 in 90 days"," $9.00 now"
8286_1_Y1,SetA, 27 ,62326.380,62326.380,0.000,  3.182,  0.000,  4.072,   4 , 13 , 1 , 0 ," $4.00 now","$10 in 180 days"
8286_1_Y1,SetA, 28 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   4 , 21 , 0 , 0 ," $0.25 now","$10 in 180 days"
8286_1_Y1,SetA, 29 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 8 , 0 , 0 ," $6.50 now","$10 in 365 days"
8286_1_Y1,SetA, 30 ,62330.840,62330.840,0.016,  0.000,  2.122,  3.230,   2 , 2 , 2 , 0 ,"$10 in 30 days"," $9.50 now"
8286_1_Y1,SetA, 31 ,62334.460,62334.460,0.046,  3.431,  0.000,  4.367,   4 , 16 , 1 , 0 ,"$10 in 180 days"," $2.50 now"
8286_1_Y1,SetA, 32 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 11 , 0 , 0 ,"$10 in 365 days"," $5.00 now"
8286_1_Y1,SetA, 33 ,62339.220,62339.220,0.046,  2.916,  0.000,  4.039,   2 , 11 , 1 , 0 ,"$10 in 30 days"," $5.00 now"
8286_1_Y1,SetA, 34 ,62343.650,62343.650,0.063,  3.245,  0.000,  3.978,   1 , 14 , 1 , 0 ,"$10 in 7 days"," $3.50 now"
