Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
8071_1_Y3,SetA, 125 ,57734.270,346.430,0.000,  2.526,  0.000,  3.275,   2 , 16 , 1 , 0 ,"$10 in 30 days"," $2.50 now"
8071_1_Y3,SetA, 126 ,57737.930,350.094,0.000,  1.249,  3.012,  3.948,   3 , 0 , 2 , 0 ,"$10 in 90 days"," $10.50 now"
8071_1_Y3,SetA, 127 ,57742.270,354.434,0.000,  4.007,  0.000,  4.522,   3 , 19 , 1 , 0 ,"$10 in 90 days"," $1.00 now"
8071_1_Y3,SetA, 128 ,57747.180,359.348,0.000,  1.464,  0.000,  1.979,   3 , 15 , 1 , 0 ,"$10 in 90 days"," $3.00 now"
8071_1_Y3,SetA, 129 ,57749.550,361.719,0.000,  0.949,  0.000,  1.449,   2 , 14 , 1 , 0 ,"$10 in 30 days"," $3.50 now"
8071_1_Y3,SetA, 130 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 6 , 0 , 0 ," $7.50 now","$10 in 365 days"
8071_1_Y3,SetA, 131 ,57751.390,363.559,0.000,  0.935,  0.000,  1.512,   2 , 22 , 1 , 0 ,"$10 in 30 days"," $0.00 now"
8071_1_Y3,SetA, 132 ,57753.300,365.461,0.000,  3.603,  0.000,  4.305,   3 , 7 , 1 , 0 ,"$10 in 90 days"," $7.00 now"
8071_1_Y3,SetA, 133 ,57757.990,370.156,0.000,  1.638,  0.000,  3.323,   4 , 13 , 1 , 0 ,"$10 in 180 days"," $4.00 now"
8071_1_Y3,SetA, 134 ,57761.700,373.867,0.000,  0.000,  1.749,  2.373,   1 , 6 , 2 , 0 ," $7.50 now","$10 in 7 days"
8071_1_Y3,SetA, 135 ,57764.460,376.629,0.000,  0.000,  2.653,  3.168,   4 , 0 , 2 , 0 ,"$10 in 180 days"," $10.50 now"
8071_1_Y3,SetA, 136 ,57768.020,380.188,0.000,  0.000,  1.888,  2.449,   2 , 11 , 2 , 0 ," $5.00 now","$10 in 30 days"
8071_1_Y3,SetA, 137 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 20 , 0 , 0 ,"$10 in 365 days"," $0.50 now"
8071_1_Y3,SetA, 138 ,57770.860,383.027,0.000,  1.918,  0.000,  2.511,   1 , 12 , 1 , 0 ,"$10 in 7 days"," $4.50 now"
