Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
8230_1_Y1,SetA, 41 ,59585.020,146.184,0.062,  0.000,  0.968,  1.703,   1 , 22 , 2 , 0 ," $0.00 now","$10 in 7 days"
8230_1_Y1,SetA, 42 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 10 , 0 , 0 ," $5.50 now","$10 in 365 days"
8230_1_Y1,SetA, 43 ,59587.110,148.277,0.110,  0.000,  1.781,  2.969,   1 , 12 , 2 , 0 ," $4.50 now","$10 in 7 days"
8230_1_Y1,SetA, 44 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 17 , 0 , 0 ," $2.00 now","$10 in 365 days"
8230_1_Y1,SetA, 45 ,59590.470,151.637,0.109,  0.000,  1.656,  2.499,   3 , 9 , 2 , 0 ," $6.00 now","$10 in 90 days"
8230_1_Y1,SetA, 46 ,59593.360,154.527,0.000,  0.000,  1.750,  2.500,   3 , 15 , 2 , 0 ," $3.00 now","$10 in 90 days"
8230_1_Y1,SetA, 47 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 9 , 0 , 0 ," $6.00 now","$10 in 365 days"
8230_1_Y1,SetA, 48 ,59596.250,157.418,0.109,  0.000,  2.625,  3.234,   1 , 2 , 2 , 0 ," $9.50 now","$10 in 7 days"
8230_1_Y1,SetA, 49 ,59599.880,161.043,0.109,  0.000,  1.046,  1.687,   2 , 10 , 2 , 0 ," $5.50 now","$10 in 30 days"
8230_1_Y1,SetA, 50 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 18 , 0 , 0 ,"$10 now"," $1.50 now"
8230_1_Y1,SetA, 51 ,59601.950,163.121,0.015,  0.000,  1.140,  2.093,   2 , 4 , 2 , 0 ," $8.50 now","$10 in 30 days"
8230_1_Y1,SetA, 52 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 2 , 0 , 0 ," $9.50 now","$10 in 365 days"
8230_1_Y1,SetA, 53 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 14 , 0 , 0 ," $3.50 now","$10 in 365 days"
8230_1_Y1,SetA, 54 ,59604.440,165.606,0.109,  1.344,  0.000,  1.859,   1 , 13 , 1 , 0 ,"$10 in 7 days"," $4.00 now"
8230_1_Y1,SetA, 55 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 7 , 0 , 0 ," $7.00 now","$10 in 365 days"
8230_1_Y1,SetA, 56 ,59606.690,167.856,0.109,  0.000,  2.906,  3.469,   3 , 1 , 2 , 0 ,"$10 in 90 days"," $10.00 now"
8230_1_Y1,SetA, 57 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 1 , 0 , 0 ,"$10 now"," $10.00 now"
8230_1_Y1,SetA, 58 ,59610.550,171.715,0.015,  0.000,  1.390,  2.062,   2 , 14 , 2 , 0 ," $3.50 now","$10 in 30 days"
8230_1_Y1,SetA, 59 ,59613.000,174.168,0.015,  1.234,  0.000,  1.921,   3 , 13 , 1 , 0 ,"$10 in 90 days"," $4.00 now"
8230_1_Y1,SetA, 60 ,59615.310,176.481,0.109,  0.000,  2.750,  3.297,   3 , 6 , 2 , 0 ," $7.50 now","$10 in 90 days"
8230_1_Y1,SetA, 61 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 8 , 0 , 0 ,"$10 now"," $6.50 now"
8230_1_Y1,SetA, 62 ,59619.000,180.168,0.062,  0.000,  1.577,  2.280,   4 , 2 , 2 , 0 ," $9.50 now","$10 in 180 days"
8230_1_Y1,SetA, 63 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 19 , 0 , 0 ," $1.00 now","$10 in 365 days"
8230_1_Y1,SetA, 64 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 17 , 0 , 0 ," $2.00 now","$10 now"
8230_1_Y1,SetA, 65 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   3 , 21 , 0 , 0 ,"$10 in 90 days"," $0.25 now"
8230_1_Y1,SetA, 66 ,59621.670,182.840,0.108,  0.000,  0.921,  1.593,   1 , 1 , 2 , 0 ,"$10 in 7 days"," $10.00 now"
8230_1_Y1,SetA, 67 ,59623.660,184.824,-0.001,  1.781,  0.000,  2.406,   1 , 0 , 1 , 0 ," $10.50 now","$10 in 7 days"
8230_1_Y1,SetA, 68 ,59626.450,187.621,0.109,  1.046,  0.000,  1.609,   1 , 16 , 1 , 0 ,"$10 in 7 days"," $2.50 now"
8230_1_Y1,SetA, 69 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 1 , 0 , 0 ,"$10 in 365 days"," $10.00 now"
8230_1_Y1,SetA, 70 ,59628.450,189.621,0.062,  0.000,  1.640,  2.374,   2 , 20 , 2 , 0 ," $0.50 now","$10 in 30 days"
8230_1_Y1,SetA, 71 ,59631.220,192.387,0.108,  0.000,  3.342,  3.889,   3 , 22 , 2 , 0 ," $0.00 now","$10 in 90 days"
8230_1_Y1,SetA, 72 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 5 , 0 , 0 ," $8.00 now","$10 in 365 days"
8230_1_Y1,SetA, 73 ,59635.500,196.668,-0.001,  0.000,  4.702,  5.233,   3 , 3 , 2 , 0 ," $9.00 now","$10 in 90 days"
8230_1_Y1,SetA, 74 ,59641.130,202.293,0.108,  0.000,  1.827,  2.436,   0 , 2 , 2 , 0 ," $9.50 now","$10 now"
8230_1_Y1,SetA, 75 ,59643.950,205.121,0.108,  0.000,  1.499,  2.030,   2 , 3 , 2 , 0 ," $9.00 now","$10 in 30 days"
8230_1_Y1,SetA, 76 ,59646.380,207.543,0.108,  0.000,  4.717,  5.155,   2 , 5 , 2 , 0 ," $8.00 now","$10 in 30 days"
8230_1_Y1,SetA, 77 ,59651.920,213.090,0.014,  0.000,  1.030,  1.498,   3 , 19 , 2 , 0 ," $1.00 now","$10 in 90 days"
8230_1_Y1,SetA, 78 ,59653.810,214.981,0.093,  0.000,  0.999,  1.421,   1 , 9 , 2 , 0 ," $6.00 now","$10 in 7 days"
8230_1_Y1,SetA, 79 ,59655.620,216.789,0.002,  0.000,  1.018,  1.393,   4 , 11 , 2 , 0 ," $5.00 now","$10 in 180 days"
8230_1_Y1,SetA, 80 ,59657.410,218.574,-0.001,  0.000,  0.842,  1.296,   3 , 7 , 2 , 0 ," $7.00 now","$10 in 90 days"
8230_1_Y1,SetA, 81 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 19 , 0 , 0 ," $1.00 now","$10 now"
8230_1_Y1,SetA, 82 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 13 , 0 , 0 ,"$10 in 365 days"," $4.00 now"
8230_1_Y1,SetA, 83 ,59659.090,220.262,-0.002,  0.000,  1.217,  1.654,   1 , 7 , 2 , 0 ," $7.00 now","$10 in 7 days"
8230_1_Y1,SetA, 84 ,59661.140,222.309,0.092,  0.000,  0.982,  1.404,   4 , 14 , 2 , 0 ," $3.50 now","$10 in 180 days"
8230_1_Y1,SetA, 85 ,59662.940,224.106,0.093,  0.000,  0.968,  1.499,   1 , 3 , 2 , 0 ," $9.00 now","$10 in 7 days"
8230_1_Y1,SetA, 86 ,59664.820,225.992,0.002,  0.000,  0.971,  1.456,   1 , 10 , 2 , 0 ," $5.50 now","$10 in 7 days"
8230_1_Y1,SetA, 87 ,59666.670,227.840,-0.002,  2.998,  0.000,  3.498,   1 , 18 , 1 , 0 ,"$10 in 7 days"," $1.50 now"
8230_1_Y1,SetA, 88 ,59670.560,231.731,-0.002,  0.000,  6.530,  7.077,   4 , 9 , 2 , 0 ," $6.00 now","$10 in 180 days"
8230_1_Y1,SetA, 89 ,59678.030,239.195,0.112,  1.065,  0.000,  1.502,   3 , 8 , 1 , 0 ,"$10 in 90 days"," $6.50 now"
8230_1_Y1,SetA, 90 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 14 , 0 , 0 ," $3.50 now","$10 now"
8230_1_Y1,SetA, 91 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 10 , 0 , 0 ," $5.50 now","$10 now"
8230_1_Y1,SetA, 92 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 11 , 0 , 0 ," $5.00 now","$10 now"
8230_1_Y1,SetA, 93 ,59679.920,241.090,0.092,  0.000,  0.857,  1.326,   2 , 9 , 2 , 0 ," $6.00 now","$10 in 30 days"
8230_1_Y1,SetA, 94 ,59681.640,242.809,0.107,  0.669,  0.000,  1.154,   2 , 8 , 1 , 0 ,"$10 in 30 days"," $6.50 now"
8230_1_Y1,SetA, 95 ,59683.180,244.352,0.111,  0.000,  0.923,  1.439,   4 , 20 , 2 , 0 ," $0.50 now","$10 in 180 days"
8230_1_Y1,SetA, 96 ,59685.020,246.184,0.013,  0.701,  1.373,  2.107,   1 , 6 , 2 , 0 ," $7.50 now","$10 in 7 days"
8230_1_Y1,SetA, 97 ,59687.510,248.680,0.017,  0.000,  1.080,  1.533,   1 , 4 , 2 , 0 ," $8.50 now","$10 in 7 days"
8230_1_Y1,SetA, 98 ,59689.430,250.602,0.001,  1.548,  0.000,  2.783,   4 , 0 , 1 , 0 ," $10.50 now","$10 in 180 days"
8230_1_Y1,SetA, 99 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 5 , 0 , 0 ," $8.00 now","$10 now"
8230_1_Y1,SetA, 100 ,59692.610,253.773,0.018,  0.000,  2.408,  3.330,   1 , 11 , 2 , 0 ," $5.00 now","$10 in 7 days"
8230_1_Y1,SetA, 101 ,59696.320,257.492,0.111,  0.000,  2.064,  2.549,   4 , 6 , 2 , 0 ," $7.50 now","$10 in 180 days"
8230_1_Y1,SetA, 102 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 12 , 0 , 0 ," $4.50 now","$10 in 365 days"
8230_1_Y1,SetA, 103 ,59699.260,260.430,0.017,  0.000,  1.579,  1.986,   4 , 12 , 2 , 0 ," $4.50 now","$10 in 180 days"
8230_1_Y1,SetA, 104 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 3 , 0 , 0 ," $9.00 now","$10 in 365 days"
8230_1_Y1,SetA, 105 ,59701.640,262.805,0.111,  1.095,  0.000,  1.579,   3 , 18 , 1 , 0 ,"$10 in 90 days"," $1.50 now"
8230_1_Y1,SetA, 106 ,59703.610,264.773,0.002,  0.000,  1.143,  1.549,   3 , 14 , 2 , 0 ," $3.50 now","$10 in 90 days"
8230_1_Y1,SetA, 107 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 6 , 0 , 0 ," $7.50 now","$10 now"
8230_1_Y1,SetA, 108 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 12 , 0 , 0 ," $4.50 now","$10 now"
8230_1_Y1,SetA, 109 ,59705.540,266.711,0.111,  0.000,  2.111,  2.501,   1 , 5 , 2 , 0 ," $8.00 now","$10 in 7 days"
8230_1_Y1,SetA, 110 ,59708.430,269.602,0.063,  0.720,  0.000,  3.251,   3 , 0 , 1 , 0 ," $10.50 now","$10 in 90 days"
8230_1_Y1,SetA, 111 ,59712.070,273.242,0.111,  0.000,  3.955,  4.626,   2 , 12 , 2 , 0 ," $4.50 now","$10 in 30 days"
8230_1_Y1,SetA, 112 ,59717.090,278.258,0.001,  0.000,  0.970,  1.517,   2 , 22 , 2 , 0 ," $0.00 now","$10 in 30 days"
8230_1_Y1,SetA, 113 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   4 , 21 , 0 , 0 ,"$10 in 180 days"," $0.25 now"
8230_1_Y1,SetA, 114 ,59719.000,280.164,0.111,  1.282,  0.000,  1.861,   4 , 8 , 1 , 0 ,"$10 in 180 days"," $6.50 now"
8230_1_Y1,SetA, 115 ,59721.250,282.414,0.001,  0.000,  1.361,  2.486,   2 , 6 , 2 , 0 ," $7.50 now","$10 in 30 days"
8230_1_Y1,SetA, 116 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 4 , 0 , 0 ," $8.50 now","$10 now"
8230_1_Y1,SetA, 117 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 6 , 0 , 0 ," $7.50 now","$10 in 365 days"
8230_1_Y1,SetA, 118 ,59724.120,285.289,0.064,  0.000,  1.001,  2.439,   0 , 3 , 2 , 0 ," $9.00 now","$10 now"
8230_1_Y1,SetA, 119 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 7 , 0 , 0 ," $7.00 now","$10 now"
8230_1_Y1,SetA, 120 ,59726.950,288.117,0.079,  4.626,  0.000,  5.079,   2 , 13 , 1 , 0 ,"$10 in 30 days"," $4.00 now"
8230_1_Y1,SetA, 121 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 22 , 0 , 0 ," $0.00 now","$10 now"
8230_1_Y1,SetA, 122 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 21 , 0 , 0 ,"$10 in 365 days"," $0.25 now"
8230_1_Y1,SetA, 123 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 8 , 0 , 0 ,"$10 in 365 days"," $6.50 now"
8230_1_Y1,SetA, 124 ,59732.420,293.586,0.110,  0.000,  1.329,  2.095,   2 , 7 , 2 , 0 ," $7.00 now","$10 in 30 days"
8230_1_Y1,SetA, 125 ,59734.900,296.070,0.001,  0.000,  1.298,  1.845,   2 , 1 , 2 , 0 ,"$10 in 30 days"," $10.00 now"
8230_1_Y1,SetA, 126 ,59737.140,298.305,0.001,  1.204,  0.000,  1.626,   4 , 18 , 1 , 0 ,"$10 in 180 days"," $1.50 now"
8230_1_Y1,SetA, 127 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 15 , 0 , 0 ," $3.00 now","$10 in 365 days"
8230_1_Y1,SetA, 128 ,59739.150,300.320,0.001,  0.000,  1.032,  1.454,   3 , 20 , 2 , 0 ," $0.50 now","$10 in 90 days"
8230_1_Y1,SetA, 129 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 9 , 0 , 0 ," $6.00 now","$10 now"
8230_1_Y1,SetA, 130 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 22 , 0 , 0 ," $0.00 now","$10 in 365 days"
8230_1_Y1,SetA, 131 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 20 , 0 , 0 ," $0.50 now","$10 now"
8230_1_Y1,SetA, 132 ,59741.000,302.164,0.110,  1.845,  0.000,  2.298,   3 , 16 , 1 , 0 ,"$10 in 90 days"," $2.50 now"
8230_1_Y1,SetA, 133 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 15 , 0 , 0 ," $3.00 now","$10 now"
8230_1_Y1,SetA, 134 ,59743.680,304.852,0.110,  0.000,  1.047,  1.422,   3 , 2 , 2 , 0 ," $9.50 now","$10 in 90 days"
8230_1_Y1,SetA, 135 ,59745.500,306.664,0.001,  0.000,  1.001,  1.532,   4 , 7 , 2 , 0 ," $7.00 now","$10 in 180 days"
8230_1_Y1,SetA, 136 ,59747.420,308.586,0.110,  0.000,  1.032,  1.594,   1 , 17 , 2 , 0 ," $2.00 now","$10 in 7 days"
8230_1_Y1,SetA, 137 ,59749.400,310.570,0.001,  0.548,  0.000,  2.376,   0 , 0 , 1 , 0 ," $10.50 now","$10 now"
8230_1_Y1,SetA, 138 ,59752.170,313.336,0.000,  0.000,  1.032,  1.547,   4 , 15 , 2 , 0 ," $3.00 now","$10 in 180 days"
Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
8230_1_Y1     04-02-2015    17:18:23,SetA
8230_1_Y1,SetA, 1 ,61892.330,0.000,0.000,  0.000,  49.095,  51.264,   1 , 17 , 2 , 0 ," $2.00 now","$10 in 7 days"
8230_1_Y1,SetA, 2 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 14 , 0 , 0 ,"$10 in 365 days"," $3.50 now"
8230_1_Y1,SetA, 3 ,61943.980,51.652,0.000,  7.724,  0.000,  8.847,   1 , 12 , 1 , 0 ,"$10 in 7 days"," $4.50 now"
8230_1_Y1,SetA, 4 ,61953.220,60.891,0.000,  7.782,  0.000,  8.547,   3 , 18 , 1 , 0 ,"$10 in 90 days"," $1.50 now"
8230_1_Y1,SetA, 5 ,61962.160,69.828,0.000,  0.000,  15.615,  16.707,   2 , 11 , 2 , 0 ," $5.00 now","$10 in 30 days"
8230_1_Y1,SetA, 6 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 21 , 0 , 0 ,"$10 now"," $0.25 now"
8230_1_Y1,SetA, 7 ,61979.250,86.926,0.000,  3.229,  0.000,  3.962,   1 , 22 , 1 , 0 ,"$10 in 7 days"," $0.00 now"
8230_1_Y1,SetA, 8 ,61983.610,91.277,0.000,  0.000,  2.668,  3.199,   2 , 20 , 2 , 0 ," $0.50 now","$10 in 30 days"
8230_1_Y1,SetA, 9 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 11 , 0 , 0 ," $5.00 now","$10 in 365 days"
8230_1_Y1,SetA, 10 ,61987.200,94.867,0.000,  0.000,  2.058,  2.713,   3 , 19 , 2 , 0 ," $1.00 now","$10 in 90 days"
8230_1_Y1,SetA, 11 ,61990.300,97.969,0.000,  0.000,  2.840,  3.636,   2 , 1 , 2 , 0 ,"$10 in 30 days"," $10.00 now"
8230_1_Y1,SetA, 12 ,61994.320,101.996,0.000,  3.415,  0.000,  4.102,   3 , 15 , 1 , 0 ,"$10 in 90 days"," $3.00 now"
8230_1_Y1,SetA, 13 ,61998.820,106.488,0.000,  3.947,  0.000,  4.446,   1 , 8 , 1 , 0 ,"$10 in 7 days"," $6.50 now"
8230_1_Y1,SetA, 14 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 21 , 0 , 0 ,"$10 in 365 days"," $0.25 now"
8230_1_Y1,SetA, 15 ,62003.650,111.324,0.000,  0.000,  6.661,  7.285,   3 , 9 , 2 , 0 ,"$10 in 90 days"," $6.00 now"
8230_1_Y1,SetA, 16 ,62011.330,119.000,0.000,  0.000,  3.057,  3.743,   1 , 5 , 2 , 0 ,"$10 in 7 days"," $8.00 now"
8230_1_Y1,SetA, 17 ,62015.460,123.133,0.000,  0.000,  2.574,  3.120,   2 , 2 , 2 , 0 ,"$10 in 30 days"," $9.50 now"
8230_1_Y1,SetA, 18 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 18 , 0 , 0 ,"$10 in 365 days"," $1.50 now"
8230_1_Y1,SetA, 19 ,62018.970,126.645,0.000,  0.000,  6.160,  6.737,   0 , 0 , 2 , 0 ,"$10 now"," $10.50 now"
8230_1_Y1,SetA, 20 ,62026.100,133.773,0.000,  0.000,  4.522,  5.177,   3 , 2 , 2 , 0 ,"$10 in 90 days"," $9.50 now"
8230_1_Y1,SetA, 21 ,62031.670,139.340,0.000,  2.887,  0.000,  3.496,   3 , 3 , 1 , 0 ," $9.00 now","$10 in 90 days"
8230_1_Y1,SetA, 22 ,62035.550,143.227,0.000,  2.526,  0.000,  3.041,   4 , 7 , 1 , 0 ," $7.00 now","$10 in 180 days"
8230_1_Y1,SetA, 23 ,62038.980,146.656,0.000,  0.000,  4.495,  5.056,   2 , 8 , 2 , 0 ,"$10 in 30 days"," $6.50 now"
8230_1_Y1,SetA, 24 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 15 , 0 , 0 ,"$10 in 365 days"," $3.00 now"
8230_1_Y1,SetA, 25 ,62044.430,152.102,0.000,  2.075,  0.000,  2.637,   3 , 22 , 1 , 0 ,"$10 in 90 days"," $0.00 now"
8230_1_Y1,SetA, 26 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 5 , 0 , 0 ,"$10 now"," $8.00 now"
8230_1_Y1,SetA, 27 ,62047.460,155.129,0.000,  4.570,  0.000,  5.085,   2 , 18 , 1 , 0 ,"$10 in 30 days"," $1.50 now"
8230_1_Y1,SetA, 28 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 1 , 0 , 0 ,"$10 now"," $10.00 now"
8230_1_Y1,SetA, 29 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 10 , 0 , 0 ,"$10 in 365 days"," $5.50 now"
8230_1_Y1,SetA, 30 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 15 , 0 , 0 ,"$10 now"," $3.00 now"
8230_1_Y1,SetA, 31 ,62052.930,160.606,0.000,  0.000,  2.744,  3.243,   1 , 19 , 2 , 0 ," $1.00 now","$10 in 7 days"
8230_1_Y1,SetA, 32 ,62056.570,164.238,0.000,  0.000,  2.201,  2.700,   1 , 13 , 2 , 0 ," $4.00 now","$10 in 7 days"
8230_1_Y1,SetA, 33 ,62059.660,167.328,0.000,  2.355,  0.000,  2.855,   3 , 7 , 1 , 0 ," $7.00 now","$10 in 90 days"
8230_1_Y1,SetA, 34 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 4 , 0 , 0 ,"$10 now"," $8.50 now"
