Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
8272_2_Y2,SetA, 124 ,55567.950,379.918,0.031,  3.032,  0.000,  4.079,   1 , 3 , 1 , 0 ,"$10 in 7 days"," $9.00 now"
8272_2_Y2,SetA, 125 ,55572.240,384.207,0.033,  0.000,  13.672,  14.005,   3 , 13 , 2 , 0 ," $4.00 now","$10 in 90 days"
8272_2_Y2,SetA, 126 ,55586.450,398.418,0.032,  2.569,  1.930,  3.794,   3 , 22 , 1 , 0 ," $0.00 now","$10 in 90 days"
8272_2_Y2,SetA, 127 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 19 , 0 , 0 ,"$10 in 365 days"," $1.00 now"
8272_2_Y2,SetA, 128 ,55590.460,402.426,0.000,  4.234,  0.000,  4.882,   3 , 19 , 1 , 0 ,"$10 in 90 days"," $1.00 now"
8272_2_Y2,SetA, 129 ,55595.540,407.512,0.032,  2.564,  0.000,  3.067,   2 , 16 , 1 , 0 ,"$10 in 30 days"," $2.50 now"
8272_2_Y2,SetA, 130 ,55598.820,410.793,0.029,  2.132,  0.000,  2.468,   3 , 2 , 1 , 0 ," $9.50 now","$10 in 90 days"
8272_2_Y2,SetA, 131 ,55601.500,413.473,0.031,  2.194,  0.000,  2.476,   1 , 19 , 1 , 0 ,"$10 in 7 days"," $1.00 now"
8272_2_Y2,SetA, 132 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 10 , 0 , 0 ," $5.50 now","$10 now"
8272_2_Y2,SetA, 133 ,55604.190,416.156,0.031,  2.255,  0.000,  2.536,   4 , 22 , 1 , 0 ," $0.00 now","$10 in 180 days"
8272_2_Y2,SetA, 134 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   3 , 21 , 0 , 0 ," $0.25 now","$10 in 90 days"
8272_2_Y2,SetA, 135 ,55606.930,418.898,0.034,  4.608,  0.000,  4.896,   3 , 18 , 1 , 0 ,"$10 in 90 days"," $1.50 now"
8272_2_Y2,SetA, 136 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 9 , 0 , 0 ," $6.00 now","$10 now"
8272_2_Y2,SetA, 137 ,55612.030,424.000,0.036,  0.000,  2.026,  2.381,   2 , 6 , 2 , 0 ,"$10 in 30 days"," $7.50 now"
8272_2_Y2,SetA, 138 ,55614.630,426.594,0.030,  0.000,  4.449,  4.793,   3 , 8 , 2 , 0 ,"$10 in 90 days"," $6.50 now"
